지역,날짜,사고,사망,부상
대구 동구,2024.05.02,3,0,4
대구 동구,2024.05.03,5,0,6
대구 동구,2024.05.04,3,0,4
대구 동구,2024.05.05,5,0,6
대구 동구,2024.05.07,6,0,8
대구 동구,2024.05.08,3,0,5
대구 동구,2024.05.09,4,0,5
대구 동구,2024.05.10,6,0,7
대구 동구,2024.05.11,3,0,5
대구 동구,2024.05.12,3,0,6
대구 동구,2024.05.13,6,0,8
대구 동구,2024.05.14,2,0,3
대구 동구,2024.05.15,3,0,5
대구 동구,2024.05.16,5,0,7
대구 동구,2024.05.17,2,0,2
대구 동구,2024.05.18,7,0,13
대구 동구,2024.05.19,3,0,6
대구 동구,2024.05.21,3,0,4
대구 동구,2024.05.22,3,0,3
대구 동구,2024.05.23,6,1,7
대구 동구,2024.05.24,2,0,2
대구 동구,2024.05.25,10,0,16
대구 동구,2024.05.26,1,0,2
대구 동구,2024.05.27,5,0,5
대구 동구,2024.05.28,3,0,4
대구 동구,2024.05.29,3,0,5
대구 동구,2024.05.30,6,0,7
대구 동구,2024.05.31,5,0,7
대구 동구,2024.06.01,4,0,4
대구 동구,2024.06.02,3,0,5
대구 동구,2024.06.03,10,0,12
대구 동구,2024.06.04,2,0,2
대구 동구,2024.06.05,7,0,7
대구 동구,2024.06.06,1,0,1
대구 동구,2024.06.07,6,0,15
대구 동구,2024.06.08,6,0,7
대구 동구,2024.06.09,2,0,2
대구 동구,2024.06.10,4,0,8
대구 동구,2024.06.11,1,0,1
대구 동구,2024.06.12,5,0,9
대구 동구,2024.06.13,4,0,5
대구 동구,2024.06.14,5,0,8
대구 동구,2024.06.15,3,0,5
대구 동구,2024.06.16,1,0,1
대구 동구,2024.06.17,4,0,5
대구 동구,2024.06.18,3,0,6
대구 동구,2024.06.19,4,0,5
대구 동구,2024.06.20,3,0,5
대구 동구,2024.06.21,4,0,5
대구 동구,2024.06.22,4,0,4
대구 동구,2024.06.23,3,0,3
대구 동구,2024.06.24,5,0,8
대구 동구,2024.06.25,3,0,8
대구 동구,2024.06.26,3,0,3
대구 동구,2024.06.27,5,0,6
대구 동구,2024.06.28,3,0,5
대구 동구,2024.06.29,2,0,3
대구 동구,2024.06.30,2,0,3
대구 동구,2024.07.01,4,0,4
대구 동구,2024.07.02,3,0,4
대구 동구,2024.07.03,8,0,12
대구 동구,2024.07.04,8,0,10
대구 동구,2024.07.05,4,0,5
대구 동구,2024.07.06,3,0,6
대구 동구,2024.07.07,4,0,8
대구 동구,2024.07.08,2,0,3
대구 동구,2024.07.09,3,0,4
대구 동구,2024.07.10,4,0,4
대구 동구,2024.07.11,3,0,3
대구 동구,2024.07.12,6,0,11
대구 동구,2024.07.13,5,0,6
대구 동구,2024.07.14,3,0,5
대구 동구,2024.07.15,6,0,7
대구 동구,2024.07.16,6,0,10
대구 동구,2024.07.17,2,0,4
대구 동구,2024.07.18,3,0,4
대구 동구,2024.07.19,3,0,6
대구 동구,2024.07.20,3,0,8
대구 동구,2024.07.21,2,0,2
대구 동구,2024.07.22,4,0,5
대구 동구,2024.07.23,2,0,2
대구 동구,2024.07.24,8,0,11
대구 동구,2024.07.25,5,0,7
대구 동구,2024.07.26,4,0,7
대구 동구,2024.07.27,4,1,3
대구 동구,2024.07.28,4,0,9
대구 동구,2024.07.29,6,0,9
대구 동구,2024.07.30,4,0,4
대구 동구,2024.07.31,5,0,5
대구 동구,2024.08.01,7,0,12
대구 동구,2024.08.02,6,0,9
대구 동구,2024.08.03,5,0,12
대구 동구,2024.08.04,3,0,4
대구 동구,2024.08.05,3,0,3
대구 동구,2024.08.06,3,0,3
대구 동구,2024.08.07,4,0,5
대구 동구,2024.08.08,3,0,3
대구 동구,2024.08.09,6,0,11
대구 동구,2024.08.10,3,0,5
대구 동구,2024.08.11,1,0,1
대구 동구,2024.08.12,5,0,5
대구 동구,2024.08.13,3,0,3
대구 동구,2024.08.14,4,0,5
대구 동구,2024.08.15,1,0,1
대구 동구,2024.08.16,6,0,11
대구 동구,2024.08.17,3,0,4
대구 동구,2024.08.18,4,0,4
대구 동구,2024.08.19,5,0,6
대구 동구,2024.08.20,4,0,9
대구 동구,2024.08.21,1,0,2
대구 동구,2024.08.22,5,0,5
대구 동구,2024.08.23,5,0,7
대구 동구,2024.08.24,1,0,1
대구 동구,2024.08.25,1,0,1
대구 동구,2024.08.26,7,0,9
대구 동구,2024.08.27,4,0,4
대구 동구,2024.08.28,6,0,8
대구 동구,2024.08.29,3,0,5
대구 동구,2024.08.30,7,0,7
대구 동구,2024.08.31,6,0,9
대구 동구,2024.09.01,3,0,4
대구 동구,2024.09.02,2,0,2
대구 동구,2024.09.03,6,0,9
대구 동구,2024.09.04,3,0,3
대구 동구,2024.09.05,6,0,7
대구 동구,2024.09.06,1,0,1
대구 동구,2024.09.07,2,0,3
대구 동구,2024.09.08,5,0,12
대구 동구,2024.09.09,4,0,5
대구 동구,2024.09.10,5,0,8
대구 동구,2024.09.11,8,0,10
대구 동구,2024.09.12,3,0,3
대구 동구,2024.09.13,5,0,9
대구 동구,2024.09.14,1,0,2
대구 동구,2024.09.15,5,0,10
대구 동구,2024.09.16,5,0,5
대구 동구,2024.09.17,2,0,6
대구 동구,2024.09.18,5,0,7
대구 동구,2024.09.19,6,0,7
대구 동구,2024.09.20,4,0,5
대구 동구,2024.09.21,3,0,3
대구 동구,2024.09.23,2,0,2
대구 동구,2024.09.24,1,0,1
대구 동구,2024.09.25,4,0,4
대구 동구,2024.09.26,4,0,4
대구 동구,2024.09.27,4,0,7
대구 동구,2024.09.28,4,0,4
대구 동구,2024.09.29,2,0,2
대구 동구,2024.09.30,6,0,7
대구 동구,2024.10.01,4,0,4
대구 동구,2024.10.02,5,0,7
대구 동구,2024.10.03,3,0,4
대구 동구,2024.10.04,3,0,4
대구 동구,2024.10.05,6,0,10
대구 동구,2024.10.06,3,0,4
대구 동구,2024.10.07,5,0,7
대구 동구,2024.10.08,4,0,5
대구 동구,2024.10.09,4,0,11
대구 동구,2024.10.10,4,1,7
대구 동구,2024.10.11,3,0,3
대구 동구,2024.10.12,4,0,8
대구 동구,2024.10.13,3,0,5
대구 동구,2024.10.14,2,0,2
대구 동구,2024.10.15,7,0,8
대구 동구,2024.10.16,7,0,7
대구 동구,2024.10.17,2,0,2
대구 동구,2024.10.18,5,0,5
대구 동구,2024.10.19,3,0,3
대구 동구,2024.10.20,4,0,10
대구 동구,2024.10.21,6,0,10
대구 동구,2024.10.22,6,0,9
대구 동구,2024.10.23,2,0,4
대구 동구,2024.10.24,3,0,3
대구 동구,2024.10.26,6,0,11
대구 동구,2024.10.27,5,0,8
대구 동구,2024.10.28,8,0,9
대구 동구,2024.10.29,2,0,2
대구 동구,2024.10.30,3,0,3
대구 동구,2024.10.31,9,0,11
대구 동구,2024.11.01,9,0,9
대구 동구,2024.11.02,5,0,10
대구 동구,2024.11.03,4,0,7
대구 동구,2024.11.04,5,0,6
대구 동구,2024.11.05,6,1,11
대구 동구,2024.11.06,3,0,3
대구 동구,2024.11.07,2,0,2
대구 동구,2024.11.08,4,0,5
대구 동구,2024.11.09,9,0,15
대구 동구,2024.11.10,1,0,1
대구 동구,2024.11.11,5,0,8
대구 동구,2024.11.12,4,0,5
대구 동구,2024.11.13,8,0,9
대구 동구,2024.11.14,2,0,2
대구 동구,2024.11.15,3,0,3
대구 동구,2024.11.16,7,0,8
대구 동구,2024.11.17,4,0,4
대구 동구,2024.11.18,4,0,4
대구 동구,2024.11.19,4,0,5
대구 동구,2024.11.20,10,0,12
대구 동구,2024.11.21,5,0,6
대구 동구,2024.11.22,3,0,3
대구 동구,2024.11.23,3,0,4
대구 동구,2024.11.24,4,0,6
대구 동구,2024.11.25,4,0,4
대구 동구,2024.11.26,2,0,5
대구 동구,2024.11.27,7,0,13
대구 동구,2024.11.28,4,0,5
대구 동구,2024.11.29,9,1,11
대구 동구,2024.11.30,2,0,3
대구 동구,2024.12.01,3,0,4
대구 동구,2024.12.02,8,0,10
대구 동구,2024.12.03,3,0,4
대구 동구,2024.12.04,4,0,7
대구 동구,2024.12.05,6,0,16
대구 동구,2024.12.06,4,0,7
대구 동구,2024.12.07,8,0,14
대구 동구,2024.12.08,5,0,11
대구 동구,2024.12.09,7,0,9
대구 동구,2024.12.10,12,0,14
대구 동구,2024.12.11,7,0,7
대구 동구,2024.12.12,6,0,8
대구 동구,2024.12.13,6,0,9
대구 동구,2024.12.14,7,0,13
대구 동구,2024.12.15,3,0,4
대구 동구,2024.12.16,10,0,13
대구 동구,2024.12.17,5,0,7
대구 동구,2024.12.18,3,0,4
대구 동구,2024.12.19,4,0,6
대구 동구,2024.12.20,4,0,4
대구 동구,2024.12.21,4,0,5
대구 동구,2024.12.22,4,1,4
대구 동구,2024.12.23,5,0,5
대구 동구,2024.12.24,11,1,19
대구 동구,2024.12.25,3,0,4
대구 동구,2024.12.26,5,0,6
대구 동구,2024.12.27,3,0,3
대구 동구,2024.12.28,2,0,3
대구 동구,2024.12.29,5,0,6
대구 동구,2024.12.30,4,0,4
대구 동구,2024.12.31,4,0,4
대구 북구,2024.01.01,1,0,1
대구 북구,2024.01.02,5,0,10
대구 북구,2024.01.03,3,0,3
대구 북구,2024.01.04,6,0,9
대구 북구,2024.01.05,7,0,11
대구 북구,2024.01.06,5,0,8
대구 북구,2024.01.07,6,0,14
대구 북구,2024.01.08,7,0,12
대구 북구,2024.01.09,2,0,2
대구 북구,2024.01.10,4,0,6
대구 북구,2024.01.11,3,0,4
대구 북구,2024.01.12,2,0,3
대구 북구,2024.01.13,3,0,4
대구 북구,2024.01.14,2,0,4
대구 북구,2024.01.15,13,0,16
대구 북구,2024.01.16,9,0,10
대구 북구,2024.01.17,8,0,15
대구 북구,2024.01.18,5,0,5
대구 북구,2024.01.19,5,0,9
대구 북구,2024.01.20,5,0,12
대구 북구,2024.01.21,5,0,8
대구 북구,2024.01.22,4,0,4
대구 북구,2024.01.23,1,0,1
대구 북구,2024.01.24,7,0,9
대구 북구,2024.01.25,4,1,6
대구 북구,2024.01.26,3,0,6
대구 북구,2024.01.27,4,0,6
대구 북구,2024.01.28,2,0,9
대구 북구,2024.01.29,4,0,4
대구 북구,2024.01.30,2,0,3
대구 북구,2024.01.31,6,0,9
대구 북구,2024.02.01,2,0,3
대구 북구,2024.02.02,3,0,4
대구 북구,2024.02.03,2,0,2
대구 북구,2024.02.04,6,0,8
대구 북구,2024.02.05,9,0,14
대구 북구,2024.02.06,4,0,5
대구 북구,2024.02.07,3,0,3
대구 북구,2024.02.08,2,0,2
대구 북구,2024.02.09,6,0,10
대구 북구,2024.02.10,2,0,2
대구 북구,2024.02.11,1,0,1
대구 북구,2024.02.12,3,0,3
대구 북구,2024.02.13,4,0,5
대구 북구,2024.02.14,7,0,10
대구 북구,2024.02.15,5,0,5
대구 북구,2024.02.16,11,0,14
대구 북구,2024.02.17,3,0,4
대구 북구,2024.02.18,3,0,6
대구 북구,2024.02.19,7,0,8
대구 북구,2024.02.20,5,0,9
대구 북구,2024.02.21,5,0,8
대구 북구,2024.02.22,5,0,8
대구 북구,2024.02.23,8,0,10
대구 북구,2024.02.24,6,0,6
대구 북구,2024.02.25,1,0,2
대구 북구,2024.02.26,6,0,7
대구 북구,2024.02.27,1,0,1
대구 북구,2024.02.28,7,0,7
대구 북구,2024.02.29,8,0,12
대구 북구,2024.03.01,6,0,6
대구 북구,2024.03.02,6,0,7
대구 북구,2024.03.04,5,0,5
대구 북구,2024.03.05,4,0,4
대구 북구,2024.03.06,3,0,4
대구 북구,2024.03.07,2,0,2
대구 북구,2024.03.08,4,0,6
대구 북구,2024.03.09,7,0,9
대구 북구,2024.03.10,6,0,7
대구 북구,2024.03.11,3,0,3
대구 북구,2024.03.12,4,0,4
대구 북구,2024.03.13,6,1,7
대구 북구,2024.03.14,2,0,3
대구 북구,2024.03.15,6,1,8
대구 북구,2024.03.16,5,1,7
대구 북구,2024.03.17,1,0,1
대구 북구,2024.03.18,5,0,5
대구 북구,2024.03.19,6,0,10
대구 북구,2024.03.20,3,0,4
대구 북구,2024.03.21,1,0,1
대구 북구,2024.03.22,5,0,7
대구 북구,2024.03.23,3,0,3
대구 북구,2024.03.24,2,0,4
대구 북구,2024.03.25,4,0,6
대구 북구,2024.03.26,4,0,6
대구 북구,2024.03.27,7,0,7
대구 북구,2024.03.28,7,0,9
대구 북구,2024.03.29,2,0,4
대구 북구,2024.03.30,4,0,6
대구 북구,2024.03.31,8,0,14
대구 북구,2024.04.01,7,0,9
대구 북구,2024.04.02,7,0,10
대구 북구,2024.04.03,2,0,2
대구 북구,2024.04.04,8,0,11
대구 북구,2024.04.05,9,0,17
대구 북구,2024.04.06,3,0,4
대구 북구,2024.04.07,3,0,5
대구 북구,2024.04.08,1,0,1
대구 북구,2024.04.09,7,0,9
대구 북구,2024.04.10,2,0,2
대구 북구,2024.04.11,8,0,13
대구 북구,2024.04.12,4,0,4
대구 북구,2024.04.13,4,0,6
대구 북구,2024.04.14,3,0,4
대구 북구,2024.04.15,4,0,4
대구 북구,2024.04.16,7,0,9
대구 북구,2024.04.17,1,0,1
대구 북구,2024.04.18,4,0,4
대구 북구,2024.04.19,4,0,5
대구 북구,2024.04.20,3,0,3
대구 북구,2024.04.21,7,0,14
대구 북구,2024.04.22,3,0,3
대구 북구,2024.04.23,4,0,4
대구 북구,2024.04.24,7,1,12
대구 북구,2024.04.25,4,0,4
대구 북구,2024.04.26,5,0,6
대구 북구,2024.04.27,4,0,4
대구 북구,2024.04.28,2,0,3
대구 북구,2024.04.29,6,1,12
대구 북구,2024.04.30,3,0,5
대구 북구,2024.05.01,2,0,2
대구 북구,2024.05.02,5,0,8
대구 북구,2024.05.03,7,0,11
대구 북구,2024.05.04,5,0,10
대구 북구,2024.05.05,8,0,17
대구 북구,2024.05.06,7,0,13
대구 북구,2024.05.07,5,0,5
대구 북구,2024.05.08,5,0,5
대구 북구,2024.05.09,11,0,15
대구 북구,2024.05.10,5,0,6
대구 북구,2024.05.11,4,0,9
대구 북구,2024.05.12,2,0,5
대구 북구,2024.05.13,6,0,7
대구 북구,2024.05.14,5,0,5
대구 북구,2024.05.15,2,0,3
대구 북구,2024.05.16,4,0,4
대구 북구,2024.05.17,2,0,2
대구 북구,2024.05.18,5,0,11
대구 북구,2024.05.19,4,1,3
대구 북구,2024.05.20,3,0,4
대구 북구,2024.05.21,4,0,6
대구 북구,2024.05.22,6,0,9
대구 북구,2024.05.23,3,0,5
대구 북구,2024.05.24,5,0,8
대구 북구,2024.05.25,2,0,2
대구 북구,2024.05.26,5,1,7
대구 북구,2024.05.27,7,0,7
대구 북구,2024.05.28,2,0,2
대구 북구,2024.05.29,5,0,5
대구 북구,2024.05.30,8,0,14
대구 북구,2024.05.31,2,0,3
대구 북구,2024.06.01,4,0,4
대구 북구,2024.06.02,7,0,8
대구 북구,2024.06.03,7,0,8
대구 북구,2024.06.04,3,0,6
대구 북구,2024.06.05,3,0,4
대구 북구,2024.06.06,3,0,4
대구 북구,2024.06.07,4,0,5
대구 북구,2024.06.08,1,0,3
대구 북구,2024.06.09,3,0,8
대구 북구,2024.06.10,5,0,6
대구 북구,2024.06.11,7,0,9
대구 북구,2024.06.12,7,0,9
대구 북구,2024.06.13,3,0,3
대구 북구,2024.06.14,10,0,13
대구 북구,2024.06.15,4,0,6
대구 북구,2024.06.16,4,0,4
대구 북구,2024.06.17,4,0,4
대구 북구,2024.06.18,3,0,3
대구 북구,2024.06.19,4,0,4
대구 북구,2024.06.20,4,0,4
대구 북구,2024.06.21,5,0,7
대구 북구,2024.06.22,5,0,13
대구 북구,2024.06.23,2,0,2
대구 북구,2024.06.24,9,0,9
대구 북구,2024.06.25,8,0,14
대구 북구,2024.06.26,6,0,6
대구 북구,2024.06.27,3,0,3
대구 북구,2024.06.28,11,0,14
대구 북구,2024.06.29,6,0,11
대구 북구,2024.06.30,4,0,4
대구 북구,2024.07.01,8,0,18
대구 북구,2024.07.02,4,0,4
대구 북구,2024.07.03,5,0,6
대구 북구,2024.07.04,8,0,9
대구 북구,2024.07.05,5,0,5
대구 북구,2024.07.06,4,1,7
대구 북구,2024.07.07,4,0,4
대구 북구,2024.07.08,2,0,6
대구 북구,2024.07.09,8,0,12
대구 북구,2024.07.10,8,0,15
대구 북구,2024.07.11,2,0,2
대구 북구,2024.07.12,5,0,6
대구 북구,2024.07.13,7,0,8
대구 북구,2024.07.14,4,0,7
대구 북구,2024.07.15,5,0,5
대구 북구,2024.07.16,8,0,8
대구 북구,2024.07.17,3,0,4
대구 북구,2024.07.18,7,0,8
대구 북구,2024.07.19,6,0,8
대구 북구,2024.07.20,5,0,6
대구 북구,2024.07.21,3,0,4
대구 북구,2024.07.22,6,0,6
대구 북구,2024.07.23,4,0,6
대구 북구,2024.07.24,2,0,3
대구 북구,2024.07.25,3,0,3
대구 북구,2024.07.26,7,0,9
대구 북구,2024.07.27,1,0,1
대구 북구,2024.07.28,4,0,4
대구 북구,2024.07.29,4,0,6
대구 북구,2024.07.30,4,0,5
대구 북구,2024.07.31,9,0,11
대구 북구,2024.08.01,6,0,7
대구 북구,2024.08.02,4,0,7
대구 북구,2024.08.03,3,0,4
대구 북구,2024.08.04,4,0,4
대구 북구,2024.08.05,4,0,6
대구 북구,2024.08.06,4,0,5
대구 북구,2024.08.07,7,0,8
대구 북구,2024.08.08,2,0,3
대구 북구,2024.08.09,4,0,5
대구 북구,2024.08.10,6,0,11
대구 북구,2024.08.11,1,0,1
대구 북구,2024.08.12,6,0,9
대구 북구,2024.08.13,3,0,3
대구 북구,2024.08.14,6,0,6
대구 북구,2024.08.15,3,0,5
대구 북구,2024.08.16,7,0,10
대구 북구,2024.08.17,2,0,3
대구 북구,2024.08.18,6,0,7
대구 북구,2024.08.19,5,0,6
대구 북구,2024.08.20,2,0,2
대구 북구,2024.08.21,2,0,2
대구 북구,2024.08.22,4,0,5
대구 북구,2024.08.23,5,0,7
대구 북구,2024.08.24,4,0,4
대구 북구,2024.08.26,4,0,4
대구 북구,2024.08.27,5,0,5
대구 북구,2024.08.28,5,0,10
대구 북구,2024.08.29,4,0,4
대구 북구,2024.08.30,9,0,10
대구 북구,2024.08.31,6,0,7
대구 북구,2024.09.01,3,0,6
대구 북구,2024.09.02,5,0,7
대구 북구,2024.09.03,6,0,8
대구 북구,2024.09.04,8,0,14
대구 북구,2024.09.05,5,0,5
대구 북구,2024.09.06,7,0,8
대구 북구,2024.09.07,2,0,2
대구 북구,2024.09.08,3,0,3
대구 북구,2024.09.09,5,0,6
대구 북구,2024.09.10,6,0,9
대구 북구,2024.09.11,7,0,8
대구 북구,2024.09.12,9,0,11
대구 북구,2024.09.13,7,0,7
대구 북구,2024.09.14,7,0,11
대구 북구,2024.09.15,8,0,15
대구 북구,2024.09.16,2,0,5
대구 북구,2024.09.17,4,0,5
대구 북구,2024.09.18,5,0,11
대구 북구,2024.09.19,4,0,9
대구 북구,2024.09.20,12,0,14
대구 북구,2024.09.21,3,0,3
대구 북구,2024.09.22,5,0,6
대구 북구,2024.09.23,6,0,10
대구 북구,2024.09.24,4,0,4
대구 북구,2024.09.25,9,0,11
대구 북구,2024.09.26,6,0,6
대구 북구,2024.09.27,5,0,9
대구 북구,2024.09.28,3,0,7
대구 북구,2024.09.29,3,0,3
대구 북구,2024.09.30,2,0,2
대구 북구,2024.10.01,4,0,4
대구 북구,2024.10.02,4,0,6
대구 북구,2024.10.03,3,0,3
대구 북구,2024.10.04,6,0,6
대구 북구,2024.10.05,5,0,5
대구 북구,2024.10.06,1,0,6
대구 북구,2024.10.07,7,1,9
대구 북구,2024.10.08,11,0,14
대구 북구,2024.10.09,5,0,8
대구 북구,2024.10.10,4,0,5
대구 북구,2024.10.11,5,0,5
대구 북구,2024.10.12,2,0,2
대구 북구,2024.10.13,2,0,2
대구 북구,2024.10.14,3,0,4
대구 북구,2024.10.15,3,0,7
대구 북구,2024.10.16,2,0,2
대구 북구,2024.10.17,5,0,6
대구 북구,2024.10.18,1,0,1
대구 북구,2024.10.19,9,0,12
대구 북구,2024.10.20,3,0,3
대구 북구,2024.10.21,2,0,2
대구 북구,2024.10.22,6,0,6
대구 북구,2024.10.23,4,0,5
대구 북구,2024.10.24,9,0,12
대구 북구,2024.10.25,9,0,14
대구 북구,2024.10.26,3,0,5
대구 북구,2024.10.27,6,1,7
대구 북구,2024.10.28,4,0,4
대구 북구,2024.10.29,5,0,7
대구 북구,2024.10.30,6,0,7
대구 북구,2024.10.31,3,0,4
대구 북구,2024.11.01,4,0,4
대구 북구,2024.11.02,8,1,10
대구 북구,2024.11.03,6,1,8
대구 북구,2024.11.04,4,0,6
대구 북구,2024.11.05,8,0,13
대구 북구,2024.11.06,12,0,14
대구 북구,2024.11.07,3,0,3
대구 북구,2024.11.08,5,0,5
대구 북구,2024.11.09,8,0,15
대구 북구,2024.11.10,2,0,2
대구 북구,2024.11.11,8,0,12
대구 북구,2024.11.12,5,1,4
대구 북구,2024.11.13,5,0,5
대구 북구,2024.11.14,9,0,10
대구 북구,2024.11.15,6,0,8
대구 북구,2024.11.16,5,0,9
대구 북구,2024.11.17,3,0,5
대구 북구,2024.11.18,4,1,4
대구 북구,2024.11.19,10,0,10
대구 북구,2024.11.20,6,1,7
대구 북구,2024.11.21,4,0,5
대구 북구,2024.11.22,2,0,2
대구 북구,2024.11.23,8,0,11
대구 북구,2024.11.24,2,0,6
대구 북구,2024.11.25,2,0,2
대구 북구,2024.11.26,6,0,6
대구 북구,2024.11.27,3,0,5
대구 북구,2024.11.28,7,0,10
대구 북구,2024.11.29,3,0,3
대구 북구,2024.11.30,7,0,7
대구 북구,2024.12.01,5,0,9
대구 북구,2024.12.02,5,0,7
대구 북구,2024.12.03,3,0,3
대구 북구,2024.12.04,1,0,1
대구 북구,2024.12.05,4,0,5
대구 북구,2024.12.06,8,1,10
대구 북구,2024.12.07,5,1,12
대구 북구,2024.12.08,1,0,1
대구 북구,2024.12.09,2,0,2
대구 북구,2024.12.10,6,0,7
대구 북구,2024.12.11,5,0,7
대구 북구,2024.12.12,3,0,3
대구 북구,2024.12.13,6,0,9
대구 북구,2024.12.14,2,0,9
대구 북구,2024.12.15,1,0,1
대구 북구,2024.12.16,3,0,5
대구 북구,2024.12.17,2,0,2
대구 북구,2024.12.18,1,0,1
대구 북구,2024.12.19,7,0,8
대구 북구,2024.12.20,5,1,5
대구 북구,2024.12.21,9,0,13
대구 북구,2024.12.22,4,0,6
대구 북구,2024.12.23,11,0,12
대구 북구,2024.12.24,4,0,4
대구 북구,2024.12.25,2,0,2
대구 북구,2024.12.26,3,1,2
대구 북구,2024.12.27,3,0,6
대구 북구,2024.12.28,3,0,4
대구 북구,2024.12.29,2,0,3
대구 북구,2024.12.30,4,0,5
대구 북구,2024.12.31,10,0,12
대구 서구,2024.01.01,2,0,5
대구 서구,2024.01.02,2,0,2
대구 서구,2024.01.03,3,0,6
대구 서구,2024.01.05,4,0,7
대구 서구,2024.01.06,4,0,7
대구 서구,2024.01.07,1,0,1
대구 서구,2024.01.08,3,0,4
대구 서구,2024.01.09,3,0,4
대구 서구,2024.01.10,2,0,4
대구 서구,2024.01.11,2,0,3
대구 서구,2024.01.12,2,0,2
대구 서구,2024.01.13,3,0,5
대구 서구,2024.01.14,6,0,8
대구 서구,2024.01.15,2,0,3
대구 서구,2024.01.16,1,0,2
대구 서구,2024.01.17,6,0,9
대구 서구,2024.01.18,2,0,4
대구 서구,2024.01.20,1,0,1
대구 서구,2024.01.21,3,1,5
대구 서구,2024.01.22,2,0,2
대구 서구,2024.01.23,2,0,3
대구 서구,2024.01.24,2,0,2
대구 서구,2024.01.25,2,0,4
대구 서구,2024.01.26,5,0,7
대구 서구,2024.01.27,4,0,5
대구 서구,2024.01.29,2,0,3
대구 서구,2024.01.30,1,0,1
대구 서구,2024.01.31,3,0,4
대구 서구,2024.02.01,1,0,1
대구 서구,2024.02.02,1,0,2
대구 서구,2024.02.03,3,0,5
대구 서구,2024.02.04,2,0,3
대구 서구,2024.02.05,1,0,4
대구 서구,2024.02.07,5,0,5
대구 서구,2024.02.08,3,0,4
대구 서구,2024.02.09,2,0,2
대구 서구,2024.02.12,2,0,3
대구 서구,2024.02.13,3,0,3
대구 서구,2024.02.14,1,0,1
대구 서구,2024.02.15,1,0,1
대구 서구,2024.02.16,4,0,4
대구 서구,2024.02.18,3,0,3
대구 서구,2024.02.19,4,0,6
대구 서구,2024.02.20,4,0,4
대구 서구,2024.02.21,2,0,2
대구 서구,2024.02.22,4,0,9
대구 서구,2024.02.23,3,0,7
대구 서구,2024.02.24,1,0,5
대구 서구,2024.02.25,3,0,7
대구 서구,2024.02.26,1,1,0
대구 서구,2024.02.27,1,0,1
대구 서구,2024.02.29,4,0,5
대구 서구,2024.03.01,2,0,2
대구 서구,2024.03.02,3,0,6
대구 서구,2024.03.04,3,0,3
대구 서구,2024.03.05,1,0,5
대구 서구,2024.03.06,2,0,2
대구 서구,2024.03.07,3,0,3
대구 서구,2024.03.08,5,0,10
