지역,날짜,사고,사망,부상
부산 연제구,2023.07.13,1,0,1
부산 연제구,2023.07.14,5,0,9
부산 연제구,2023.07.15,2,0,2
부산 연제구,2023.07.16,2,0,2
부산 연제구,2023.07.17,3,0,4
부산 연제구,2023.07.19,1,0,1
부산 연제구,2023.07.20,2,0,2
부산 연제구,2023.07.21,2,0,2
부산 연제구,2023.07.22,2,0,2
부산 연제구,2023.07.23,1,0,1
부산 연제구,2023.07.24,1,0,2
부산 연제구,2023.07.25,2,0,3
부산 연제구,2023.07.26,3,0,3
부산 연제구,2023.07.27,3,0,4
부산 연제구,2023.07.28,1,0,1
부산 연제구,2023.07.29,1,0,1
부산 연제구,2023.07.31,4,0,4
부산 연제구,2023.08.01,1,0,1
부산 연제구,2023.08.02,3,0,3
부산 연제구,2023.08.03,2,0,3
부산 연제구,2023.08.04,3,0,3
부산 연제구,2023.08.05,3,0,3
부산 연제구,2023.08.06,4,0,7
부산 연제구,2023.08.07,1,0,1
부산 연제구,2023.08.08,1,0,3
부산 연제구,2023.08.09,1,0,3
부산 연제구,2023.08.10,1,0,2
부산 연제구,2023.08.11,2,0,2
부산 연제구,2023.08.14,2,0,4
부산 연제구,2023.08.15,2,0,2
부산 연제구,2023.08.16,2,0,3
부산 연제구,2023.08.17,2,0,2
부산 연제구,2023.08.18,2,0,3
부산 연제구,2023.08.20,1,0,2
부산 연제구,2023.08.21,4,0,6
부산 연제구,2023.08.22,1,0,1
부산 연제구,2023.08.23,3,0,3
부산 연제구,2023.08.24,1,0,1
부산 연제구,2023.08.26,3,0,4
부산 연제구,2023.08.28,4,0,4
부산 연제구,2023.08.29,1,0,1
부산 연제구,2023.08.31,3,0,3
부산 연제구,2023.09.01,4,0,8
부산 연제구,2023.09.02,1,0,1
부산 연제구,2023.09.03,2,0,3
부산 연제구,2023.09.04,2,0,2
부산 연제구,2023.09.05,7,0,10
부산 연제구,2023.09.06,3,0,6
부산 연제구,2023.09.07,2,0,2
부산 연제구,2023.09.08,2,0,3
부산 연제구,2023.09.09,2,0,3
부산 연제구,2023.09.11,2,0,2
부산 연제구,2023.09.14,3,0,3
부산 연제구,2023.09.15,1,0,1
부산 연제구,2023.09.16,1,0,4
부산 연제구,2023.09.17,2,0,3
부산 연제구,2023.09.18,1,0,1
부산 연제구,2023.09.19,4,0,4
부산 연제구,2023.09.20,2,0,3
부산 연제구,2023.09.22,2,0,6
부산 연제구,2023.09.23,2,0,3
부산 연제구,2023.09.25,1,0,1
부산 연제구,2023.09.26,3,0,3
부산 연제구,2023.09.27,1,0,2
부산 연제구,2023.09.28,1,0,1
부산 연제구,2023.09.29,1,0,1
부산 연제구,2023.10.01,1,0,1
부산 연제구,2023.10.02,2,0,2
부산 연제구,2023.10.03,1,0,1
부산 연제구,2023.10.04,6,0,6
부산 연제구,2023.10.05,2,0,3
부산 연제구,2023.10.06,2,0,3
부산 연제구,2023.10.07,1,0,1
부산 연제구,2023.10.09,1,0,1
부산 연제구,2023.10.10,2,0,2
부산 연제구,2023.10.12,1,0,1
부산 연제구,2023.10.14,1,0,2
부산 연제구,2023.10.15,2,0,2
부산 연제구,2023.10.16,3,0,3
부산 연제구,2023.10.17,4,0,4
부산 연제구,2023.10.18,4,0,5
부산 연제구,2023.10.19,1,0,1
부산 연제구,2023.10.20,4,0,4
부산 연제구,2023.10.21,2,0,2
부산 연제구,2023.10.24,2,0,3
부산 연제구,2023.10.26,4,0,6
부산 연제구,2023.10.27,5,0,5
부산 연제구,2023.10.28,2,0,4
부산 연제구,2023.10.30,1,0,1
부산 연제구,2023.10.31,1,0,1
부산 연제구,2023.11.01,1,0,1
부산 연제구,2023.11.02,1,0,1
부산 연제구,2023.11.03,3,0,3
부산 연제구,2023.11.04,3,0,5
부산 연제구,2023.11.05,4,0,6
부산 연제구,2023.11.06,2,0,4
부산 연제구,2023.11.07,4,0,5
부산 연제구,2023.11.08,2,0,6
부산 연제구,2023.11.09,3,0,9
부산 연제구,2023.11.10,3,0,3
부산 연제구,2023.11.11,1,0,2
부산 연제구,2023.11.13,1,0,1
부산 연제구,2023.11.14,2,0,2
부산 연제구,2023.11.15,2,0,2
부산 연제구,2023.11.16,3,0,4
부산 연제구,2023.11.17,2,0,2
부산 연제구,2023.11.18,8,0,13
부산 연제구,2023.11.19,1,0,1
부산 연제구,2023.11.20,2,0,3
부산 연제구,2023.11.21,1,0,2
부산 연제구,2023.11.22,4,0,5
부산 연제구,2023.11.23,2,0,3
부산 연제구,2023.11.26,2,0,3
부산 연제구,2023.11.27,3,0,4
부산 연제구,2023.11.28,1,0,1
부산 연제구,2023.11.29,4,0,5
부산 연제구,2023.11.30,1,0,1
부산 연제구,2023.12.01,1,0,1
부산 연제구,2023.12.02,1,0,1
부산 연제구,2023.12.05,1,0,2
부산 연제구,2023.12.08,1,0,2
부산 연제구,2023.12.09,1,0,3
부산 연제구,2023.12.10,3,0,3
부산 연제구,2023.12.11,1,0,1
부산 연제구,2023.12.12,2,0,2
부산 연제구,2023.12.13,2,0,2
부산 연제구,2023.12.14,6,0,8
부산 연제구,2023.12.15,3,0,3
부산 연제구,2023.12.16,6,0,8
부산 연제구,2023.12.17,2,0,5
부산 연제구,2023.12.20,4,0,4
부산 연제구,2023.12.21,1,0,1
부산 연제구,2023.12.22,1,0,1
부산 연제구,2023.12.26,1,0,3
부산 연제구,2023.12.27,2,0,2
부산 연제구,2023.12.28,5,0,9
부산 연제구,2023.12.29,3,0,3
부산 연제구,2023.12.30,3,0,6
부산 연제구,2023.12.31,1,0,1
부산 중구,2023.01.01,1,0,1
부산 중구,2023.01.02,1,0,1
부산 중구,2023.01.07,2,0,2
부산 중구,2023.01.10,1,0,1
부산 중구,2023.01.13,1,0,2
부산 중구,2023.01.15,1,0,1
부산 중구,2023.01.19,1,0,1
부산 중구,2023.01.20,2,0,2
부산 중구,2023.01.23,1,0,2
부산 중구,2023.01.26,1,0,3
부산 중구,2023.01.27,2,0,2
부산 중구,2023.01.28,1,0,1
부산 중구,2023.01.29,1,0,3
부산 중구,2023.01.30,1,0,1
부산 중구,2023.01.31,1,0,1
부산 중구,2023.02.01,1,0,1
부산 중구,2023.02.02,1,0,1
부산 중구,2023.02.03,1,0,2
부산 중구,2023.02.04,1,0,2
부산 중구,2023.02.06,1,0,2
부산 중구,2023.02.07,2,0,2
부산 중구,2023.02.10,1,0,1
부산 중구,2023.02.11,1,0,6
부산 중구,2023.02.13,2,0,4
부산 중구,2023.02.14,1,0,1
부산 중구,2023.02.19,1,0,2
부산 중구,2023.02.20,2,0,2
부산 중구,2023.02.21,2,0,2
부산 중구,2023.02.23,1,0,1
부산 중구,2023.02.24,1,0,2
부산 중구,2023.02.25,2,0,3
부산 중구,2023.02.26,1,0,21
부산 중구,2023.02.27,1,0,1
부산 중구,2023.02.28,2,0,2
부산 중구,2023.03.02,2,0,2
부산 중구,2023.03.06,4,0,4
부산 중구,2023.03.07,1,0,1
부산 중구,2023.03.08,1,0,1
부산 중구,2023.03.10,1,0,1
부산 중구,2023.03.12,1,0,1
부산 중구,2023.03.14,3,0,3
부산 중구,2023.03.16,1,0,1
부산 중구,2023.03.17,2,1,2
부산 중구,2023.03.18,2,0,3
부산 중구,2023.03.19,1,0,2
부산 중구,2023.03.21,2,0,9
부산 중구,2023.03.27,1,0,1
부산 중구,2023.03.28,1,0,1
부산 중구,2023.03.29,1,0,1
부산 중구,2023.03.31,1,0,1
부산 중구,2023.04.02,3,0,6
부산 중구,2023.04.03,1,0,1
부산 중구,2023.04.05,2,0,2
부산 중구,2023.04.06,1,0,2
부산 중구,2023.04.07,1,0,1
부산 중구,2023.04.08,1,0,1
부산 중구,2023.04.10,1,0,4
부산 중구,2023.04.11,1,0,1
부산 중구,2023.04.13,1,0,1
부산 중구,2023.04.14,1,0,1
부산 중구,2023.04.15,2,0,3
부산 중구,2023.04.20,1,0,1
부산 중구,2023.04.21,3,0,5
부산 중구,2023.04.25,1,0,1
부산 중구,2023.04.27,1,0,2
부산 중구,2023.04.28,2,0,7
부산 중구,2023.04.30,1,0,5
부산 중구,2023.05.01,4,0,5
부산 중구,2023.05.03,3,0,3
부산 중구,2023.05.04,3,0,4
부산 중구,2023.05.05,2,0,2
부산 중구,2023.05.06,1,0,2
부산 중구,2023.05.08,1,0,1
부산 중구,2023.05.09,1,0,2
부산 중구,2023.05.10,3,0,5
부산 중구,2023.05.11,1,0,1
부산 중구,2023.05.14,2,0,4
부산 중구,2023.05.18,1,0,4
부산 중구,2023.05.19,2,0,2
부산 중구,2023.05.21,1,0,2
부산 중구,2023.05.23,1,0,1
부산 중구,2023.05.24,2,0,2
부산 중구,2023.05.25,2,0,6
부산 중구,2023.05.26,1,0,1
부산 중구,2023.05.28,2,0,2
부산 중구,2023.05.29,1,0,1
부산 중구,2023.05.30,2,0,2
부산 중구,2023.05.31,1,0,1
부산 중구,2023.06.01,1,0,1
부산 중구,2023.06.02,1,0,1
부산 중구,2023.06.03,1,0,1
부산 중구,2023.06.04,3,0,3
부산 중구,2023.06.05,1,0,1
부산 중구,2023.06.07,3,0,3
부산 중구,2023.06.11,1,0,1
부산 중구,2023.06.12,2,0,4
부산 중구,2023.06.16,2,0,2
부산 중구,2023.06.17,3,0,3
부산 중구,2023.06.18,1,0,2
부산 중구,2023.06.24,2,0,2
부산 중구,2023.06.26,1,0,1
부산 중구,2023.06.27,1,0,1
부산 중구,2023.06.29,2,0,3
부산 중구,2023.07.03,1,0,1
부산 중구,2023.07.04,1,0,1
부산 중구,2023.07.06,1,0,1
부산 중구,2023.07.14,1,0,2
부산 중구,2023.07.15,3,0,5
부산 중구,2023.07.16,1,0,1
부산 중구,2023.07.17,1,0,2
부산 중구,2023.07.19,1,0,1
부산 중구,2023.07.20,1,0,1
부산 중구,2023.07.21,1,0,1
부산 중구,2023.07.22,1,0,2
부산 중구,2023.07.23,2,0,2
부산 중구,2023.07.24,1,0,2
부산 중구,2023.07.26,1,0,1
부산 중구,2023.07.27,2,0,3
부산 중구,2023.07.29,1,0,1
부산 중구,2023.07.30,2,0,7
부산 중구,2023.07.31,1,0,1
부산 중구,2023.08.02,1,0,1
부산 중구,2023.08.03,1,0,1
부산 중구,2023.08.05,1,0,1
부산 중구,2023.08.06,2,0,3
부산 중구,2023.08.07,3,0,3
부산 중구,2023.08.09,1,0,1
부산 중구,2023.08.10,1,0,1
부산 중구,2023.08.13,1,0,1
부산 중구,2023.08.18,2,0,2
부산 중구,2023.08.21,1,0,1
부산 중구,2023.08.22,1,0,2
부산 중구,2023.08.23,3,0,3
부산 중구,2023.08.25,2,0,3
부산 중구,2023.08.26,1,0,1
부산 중구,2023.08.27,2,0,7
부산 중구,2023.08.28,1,0,2
부산 중구,2023.08.29,1,0,1
부산 중구,2023.08.31,1,0,1
부산 중구,2023.09.01,2,0,6
부산 중구,2023.09.02,2,0,4
부산 중구,2023.09.04,1,0,2
부산 중구,2023.09.07,3,0,4
부산 중구,2023.09.08,1,0,1
부산 중구,2023.09.09,3,0,3
부산 중구,2023.09.10,1,0,1
부산 중구,2023.09.11,1,0,1
부산 중구,2023.09.15,1,0,1
부산 중구,2023.09.16,4,0,4
부산 중구,2023.09.17,1,0,1
부산 중구,2023.09.19,1,0,1
부산 중구,2023.09.20,2,0,5
부산 중구,2023.09.21,1,0,1
부산 중구,2023.09.22,1,0,1
부산 중구,2023.09.23,1,0,2
부산 중구,2023.09.24,1,0,1
부산 중구,2023.09.26,1,0,2
부산 중구,2023.09.27,3,0,4
부산 중구,2023.09.28,1,0,1
부산 중구,2023.10.01,1,0,1
부산 중구,2023.10.02,1,0,1
부산 중구,2023.10.03,1,0,1
부산 중구,2023.10.04,1,0,1
부산 중구,2023.10.06,1,0,1
부산 중구,2023.10.07,3,0,4
부산 중구,2023.10.08,3,0,3
부산 중구,2023.10.09,1,0,3
부산 중구,2023.10.10,1,0,1
부산 중구,2023.10.12,2,0,2
부산 중구,2023.10.14,1,0,2
부산 중구,2023.10.16,2,0,4
부산 중구,2023.10.17,1,0,3
부산 중구,2023.10.18,2,0,2
부산 중구,2023.10.19,1,0,3
부산 중구,2023.10.22,1,0,2
부산 중구,2023.10.23,1,0,2
부산 중구,2023.10.25,2,0,2
부산 중구,2023.10.26,1,0,2
부산 중구,2023.10.28,1,0,1
부산 중구,2023.10.31,3,0,3
부산 중구,2023.11.03,2,0,2
부산 중구,2023.11.04,2,0,2
부산 중구,2023.11.05,1,0,2
부산 중구,2023.11.06,1,0,1
부산 중구,2023.11.09,2,0,2
부산 중구,2023.11.10,1,0,1
부산 중구,2023.11.11,3,0,4
부산 중구,2023.11.13,1,0,2
부산 중구,2023.11.15,2,0,2
부산 중구,2023.11.16,2,0,3
부산 중구,2023.11.20,1,0,1
부산 중구,2023.11.22,1,0,1
부산 중구,2023.11.24,1,0,1
부산 중구,2023.11.25,3,0,7
부산 중구,2023.11.28,2,0,2
부산 중구,2023.12.01,2,0,2
부산 중구,2023.12.02,1,0,1
부산 중구,2023.12.04,2,0,2
부산 중구,2023.12.05,4,0,4
부산 중구,2023.12.07,1,0,1
부산 중구,2023.12.09,1,0,1
부산 중구,2023.12.11,2,0,2
부산 중구,2023.12.13,1,0,1
부산 중구,2023.12.15,1,0,1
부산 중구,2023.12.16,2,0,2
부산 중구,2023.12.17,1,0,2
부산 중구,2023.12.18,1,0,1
부산 중구,2023.12.21,3,0,3
부산 중구,2023.12.22,2,0,2
부산 중구,2023.12.24,1,0,2
부산 중구,2023.12.26,1,0,1
부산 중구,2023.12.28,1,0,1
부산 중구,2023.12.30,1,0,1
부산 중구,2023.12.31,1,0,1
서울 마포구,2023.01.01,2,0,2
서울 마포구,2023.01.02,1,0,1
서울 마포구,2023.01.03,4,0,7
서울 마포구,2023.01.04,5,0,6
서울 마포구,2023.01.05,2,0,3
서울 마포구,2023.01.06,2,0,2
서울 마포구,2023.01.08,4,0,5
서울 마포구,2023.01.09,1,0,1
서울 마포구,2023.01.10,2,0,4
서울 마포구,2023.01.11,1,0,1
서울 마포구,2023.01.12,6,0,8
서울 마포구,2023.01.13,3,0,3
서울 마포구,2023.01.14,4,0,10
서울 마포구,2023.01.15,2,0,2
서울 마포구,2023.01.16,3,0,4
서울 마포구,2023.01.17,4,0,4
서울 마포구,2023.01.18,2,0,2
서울 마포구,2023.01.19,3,0,7
서울 마포구,2023.01.20,3,0,4
서울 마포구,2023.01.21,3,0,3
서울 마포구,2023.01.22,2,0,2
서울 마포구,2023.01.23,2,0,3
서울 마포구,2023.01.24,1,0,1
서울 마포구,2023.01.25,1,0,1
서울 마포구,2023.01.27,4,0,4
서울 마포구,2023.01.28,2,0,2
서울 마포구,2023.01.29,3,0,5
서울 마포구,2023.01.30,5,0,6
서울 마포구,2023.01.31,3,0,3
서울 마포구,2023.02.01,6,2,6
서울 마포구,2023.02.02,2,0,2
서울 마포구,2023.02.03,3,0,3
서울 마포구,2023.02.04,6,0,9
서울 마포구,2023.02.05,4,0,4
서울 마포구,2023.02.06,4,0,8
서울 마포구,2023.02.07,2,0,2
서울 마포구,2023.02.08,1,0,1
서울 마포구,2023.02.09,2,0,3
서울 마포구,2023.02.10,1,0,1
서울 마포구,2023.02.11,1,0,1
서울 마포구,2023.02.12,1,0,1
서울 마포구,2023.02.13,1,0,1
서울 마포구,2023.02.14,2,0,3
서울 마포구,2023.02.15,1,0,1
서울 마포구,2023.02.16,4,0,9
서울 마포구,2023.02.17,4,0,6
서울 마포구,2023.02.18,4,0,10
서울 마포구,2023.02.19,5,1,4
서울 마포구,2023.02.20,1,0,3
서울 마포구,2023.02.21,5,0,7
서울 마포구,2023.02.22,4,0,5
서울 마포구,2023.02.25,5,0,6
서울 마포구,2023.02.26,2,0,2
서울 마포구,2023.02.27,4,0,6
서울 마포구,2023.02.28,2,0,4
서울 마포구,2023.03.02,1,0,1
서울 마포구,2023.03.03,3,0,3
서울 마포구,2023.03.04,1,0,1
서울 마포구,2023.03.05,3,0,5
서울 마포구,2023.03.06,4,0,6
서울 마포구,2023.03.08,3,0,3
서울 마포구,2023.03.09,2,0,2
서울 마포구,2023.03.10,3,0,4
서울 마포구,2023.03.12,1,1,0
서울 마포구,2023.03.13,1,0,1
서울 마포구,2023.03.14,7,0,8
서울 마포구,2023.03.15,2,0,2
서울 마포구,2023.03.16,5,0,5
서울 마포구,2023.03.17,4,0,5
서울 마포구,2023.03.18,4,0,5
서울 마포구,2023.03.19,1,0,1
서울 마포구,2023.03.20,4,0,5
서울 마포구,2023.03.21,4,0,5
서울 마포구,2023.03.22,4,0,4
서울 마포구,2023.03.23,4,0,4
서울 마포구,2023.03.24,5,0,6
서울 마포구,2023.03.25,4,0,4
서울 마포구,2023.03.26,5,0,5
서울 마포구,2023.03.27,2,0,2
서울 마포구,2023.03.28,3,0,8
서울 마포구,2023.03.29,6,0,7
서울 마포구,2023.03.30,4,0,8
서울 마포구,2023.03.31,3,0,5
서울 마포구,2023.04.01,2,0,2
서울 마포구,2023.04.02,7,0,9
서울 마포구,2023.04.03,6,0,7
서울 마포구,2023.04.04,1,0,1
서울 마포구,2023.04.05,2,0,3
서울 마포구,2023.04.06,4,0,4
서울 마포구,2023.04.07,4,0,8
서울 마포구,2023.04.08,6,0,6
서울 마포구,2023.04.09,6,0,6
서울 마포구,2023.04.10,2,0,6
서울 마포구,2023.04.11,2,0,4
서울 마포구,2023.04.12,3,0,3
서울 마포구,2023.04.13,4,0,4
서울 마포구,2023.04.14,2,0,2
서울 마포구,2023.04.15,6,0,12
서울 마포구,2023.04.16,4,0,10
서울 마포구,2023.04.17,6,0,7
서울 마포구,2023.04.19,6,0,7
서울 마포구,2023.04.20,2,0,2
서울 마포구,2023.04.21,3,0,6
서울 마포구,2023.04.22,5,0,6
서울 마포구,2023.04.23,2,0,2
서울 마포구,2023.04.24,2,0,3
서울 마포구,2023.04.25,3,0,4
서울 마포구,2023.04.26,3,0,4
서울 마포구,2023.04.27,5,0,6
서울 마포구,2023.04.28,5,0,5
서울 마포구,2023.04.29,2,0,4
서울 마포구,2023.04.30,6,0,8
서울 마포구,2023.05.01,2,0,2
서울 마포구,2023.05.02,5,0,6
서울 마포구,2023.05.03,3,0,4
서울 마포구,2023.05.04,7,0,8
서울 마포구,2023.05.05,2,0,3
서울 마포구,2023.05.06,2,0,3
서울 마포구,2023.05.07,5,0,16
서울 마포구,2023.05.08,3,0,3
서울 마포구,2023.05.09,8,0,13
서울 마포구,2023.05.10,1,0,2
서울 마포구,2023.05.11,5,0,8
서울 마포구,2023.05.12,3,0,6
서울 마포구,2023.05.13,1,0,1
서울 마포구,2023.05.14,4,0,6
서울 마포구,2023.05.15,5,0,7
서울 마포구,2023.05.16,3,0,3
서울 마포구,2023.05.17,4,0,6
서울 마포구,2023.05.18,6,0,7
서울 마포구,2023.05.19,3,0,4
서울 마포구,2023.05.20,5,0,9
서울 마포구,2023.05.21,5,0,7
서울 마포구,2023.05.22,2,0,4
서울 마포구,2023.05.23,3,0,5
서울 마포구,2023.05.24,4,0,4
서울 마포구,2023.05.25,5,0,9
서울 마포구,2023.05.26,3,0,4
서울 마포구,2023.05.27,3,0,4
서울 마포구,2023.05.28,5,0,7
서울 마포구,2023.05.29,4,0,5
서울 마포구,2023.05.30,2,0,2
서울 마포구,2023.05.31,4,0,4
서울 마포구,2023.06.01,6,0,9
서울 마포구,2023.06.02,1,0,1
서울 마포구,2023.06.03,2,0,2
서울 마포구,2023.06.04,2,0,3
서울 마포구,2023.06.05,4,0,4
서울 마포구,2023.06.06,3,1,5
서울 마포구,2023.06.07,6,0,8
서울 마포구,2023.06.08,4,0,5
서울 마포구,2023.06.09,2,0,3
서울 마포구,2023.06.10,5,0,6
서울 마포구,2023.06.11,3,0,3
서울 마포구,2023.06.12,2,0,2
서울 마포구,2023.06.13,4,0,9
서울 마포구,2023.06.14,3,0,8
서울 마포구,2023.06.15,3,1,2
서울 마포구,2023.06.16,3,0,5
서울 마포구,2023.06.17,2,0,2
서울 마포구,2023.06.18,6,0,9
서울 마포구,2023.06.19,1,0,1
서울 마포구,2023.06.20,8,0,10
서울 마포구,2023.06.21,3,0,4
서울 마포구,2023.06.22,2,0,2
서울 마포구,2023.06.23,3,0,3
서울 마포구,2023.06.24,8,0,9
서울 마포구,2023.06.25,3,0,4
서울 마포구,2023.06.26,3,0,5
서울 마포구,2023.06.27,3,0,3
서울 마포구,2023.06.28,4,0,4
서울 마포구,2023.06.29,3,0,5
서울 마포구,2023.06.30,2,1,1
서울 마포구,2023.07.01,4,0,4
서울 마포구,2023.07.02,5,0,10
서울 마포구,2023.07.03,4,0,5
서울 마포구,2023.07.04,1,0,3
서울 마포구,2023.07.05,2,0,3
서울 마포구,2023.07.06,2,0,3
서울 마포구,2023.07.07,1,0,1
서울 마포구,2023.07.08,1,0,2
서울 마포구,2023.07.09,6,0,9
서울 마포구,2023.07.10,1,0,1
서울 마포구,2023.07.11,3,0,3
서울 마포구,2023.07.12,2,0,2
서울 마포구,2023.07.13,1,0,1
서울 마포구,2023.07.14,8,0,11
서울 마포구,2023.07.15,5,0,6
서울 마포구,2023.07.16,3,0,3
서울 마포구,2023.07.17,2,0,5
서울 마포구,2023.07.18,3,0,4
서울 마포구,2023.07.19,3,0,5
서울 마포구,2023.07.20,6,0,8
서울 마포구,2023.07.21,5,0,8
서울 마포구,2023.07.22,3,0,3
서울 마포구,2023.07.23,3,0,7
서울 마포구,2023.07.24,7,0,14
서울 마포구,2023.07.25,1,0,1
서울 마포구,2023.07.26,5,0,5
서울 마포구,2023.07.27,2,0,2
서울 마포구,2023.07.28,3,0,3
서울 마포구,2023.07.29,4,0,6
서울 마포구,2023.07.30,2,0,2
서울 마포구,2023.07.31,5,0,6
서울 마포구,2023.08.01,3,0,3
서울 마포구,2023.08.02,4,0,7
서울 마포구,2023.08.03,7,0,12
서울 마포구,2023.08.04,1,0,1
서울 마포구,2023.08.05,9,0,13
서울 마포구,2023.08.06,5,0,10
서울 마포구,2023.08.07,3,0,3
서울 마포구,2023.08.08,3,0,5
서울 마포구,2023.08.10,5,0,10
서울 마포구,2023.08.11,1,0,1
서울 마포구,2023.08.12,5,0,8
서울 마포구,2023.08.13,5,0,10
서울 마포구,2023.08.14,3,0,5
서울 마포구,2023.08.15,3,0,6
서울 마포구,2023.08.16,4,0,4
서울 마포구,2023.08.17,7,0,13
서울 마포구,2023.08.18,3,0,3
서울 마포구,2023.08.19,3,0,3
서울 마포구,2023.08.20,2,0,2
서울 마포구,2023.08.21,1,0,2
서울 마포구,2023.08.22,8,0,8
서울 마포구,2023.08.23,3,0,4
서울 마포구,2023.08.24,3,0,4
서울 마포구,2023.08.25,5,0,6
서울 마포구,2023.08.26,3,0,3
서울 마포구,2023.08.27,5,0,10
서울 마포구,2023.08.28,5,0,5
서울 마포구,2023.08.29,4,0,4
서울 마포구,2023.08.30,4,0,7
서울 마포구,2023.08.31,3,0,6
서울 마포구,2023.09.01,3,0,4
서울 마포구,2023.09.02,9,0,17
서울 마포구,2023.09.03,4,0,7
서울 마포구,2023.09.04,2,0,4
서울 마포구,2023.09.05,2,0,5
서울 마포구,2023.09.06,2,0,3
서울 마포구,2023.09.07,5,0,6
서울 마포구,2023.09.08,7,0,9
서울 마포구,2023.09.09,6,1,7
서울 마포구,2023.09.10,5,0,5
서울 마포구,2023.09.11,4,0,15
서울 마포구,2023.09.12,4,0,4
서울 마포구,2023.09.13,3,0,4
서울 마포구,2023.09.15,2,0,2
서울 마포구,2023.09.16,7,0,9
서울 마포구,2023.09.17,3,1,2
서울 마포구,2023.09.18,4,0,6
서울 마포구,2023.09.19,8,0,16
서울 마포구,2023.09.20,4,0,4
서울 마포구,2023.09.21,1,0,1
서울 마포구,2023.09.22,9,0,14
서울 마포구,2023.09.23,4,0,4
서울 마포구,2023.09.24,4,0,6
서울 마포구,2023.09.26,6,0,7
서울 마포구,2023.09.27,1,0,1
서울 마포구,2023.09.28,2,0,3
서울 마포구,2023.09.29,2,0,3
서울 마포구,2023.09.30,2,0,4
서울 마포구,2023.10.02,2,0,2
서울 마포구,2023.10.03,1,0,1
서울 마포구,2023.10.05,4,0,4
서울 마포구,2023.10.06,4,0,4
서울 마포구,2023.10.07,7,0,9
서울 마포구,2023.10.08,5,1,8
서울 마포구,2023.10.09,5,0,8
서울 마포구,2023.10.10,2,0,4
서울 마포구,2023.10.11,9,0,12
서울 마포구,2023.10.12,3,0,4
