,game_id,stadium_code,sports_type,game_date,day_of_week,is_holiday,start_time,end_time,home_team_win,match_type,audience
1688,1645,BS02,야구,2024-09-04,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,14041.0
1689,1646,SO05,야구,2024-09-04,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,13229.0
1690,1647,CW01,야구,2024-09-04,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,4956.0
1691,1648,DG03,야구,2024-09-04,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,24000.0
1692,1649,GJ02,야구,2024-09-05,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,16083.0
1693,1650,BS02,야구,2024-09-05,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,15864.0
1694,1651,SO05,야구,2024-09-05,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,12115.0
1695,1652,CW01,야구,2024-09-05,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5214.0
1696,1653,SO05,야구,2024-09-06,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,23750.0
1697,1654,CW01,야구,2024-09-06,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5868.0
1698,1655,BS02,야구,2024-09-06,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,22464.0
1699,1656,GJ02,야구,2024-09-06,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,17103.0
1700,1657,SO05,야구,2024-09-07,토,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,23750.0
1701,1658,DG03,야구,2024-09-07,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,24000.0
1702,1659,SU03,야구,2024-09-07,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,18700.0
1703,1660,BS02,야구,2024-09-07,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,22758.0
1704,1661,GJ02,야구,2024-09-07,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,20500.0
1705,1662,SO05,야구,2024-09-08,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,23750.0
1706,1663,DG03,야구,2024-09-08,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,24000.0
1707,1664,BS02,야구,2024-09-08,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,18116.0
1708,1665,GJ02,야구,2024-09-08,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,20500.0
1709,1666,IC02,야구,2024-09-10,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,19109.0
1710,1667,SO05,야구,2024-09-10,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,23750.0
1711,1668,SU03,야구,2024-09-10,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,6721.0
1712,1669,SO04,야구,2024-09-10,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,13822.0
1713,1670,IC02,야구,2024-09-11,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,16051.0
1714,1671,SU03,야구,2024-09-11,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5815.0
1715,1672,DJ02,야구,2024-09-11,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,11670.0
1716,1673,SO05,야구,2024-09-11,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,13393.0
1717,1674,SU03,야구,2024-09-12,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5962.0
1718,1675,DJ02,야구,2024-09-12,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,11719.0
1719,1676,SO05,야구,2024-09-12,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1720,1677,GJ02,야구,2024-09-12,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,20500.0
1721,1678,BS02,야구,2024-09-13,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,19675.0
1722,1679,IC02,야구,2024-09-13,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1723,1680,SO05,야구,2024-09-13,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1724,1681,BS02,야구,2024-09-14,토,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,21514.0
1725,1682,IC02,야구,2024-09-14,토,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,23000.0
1726,1683,SO05,야구,2024-09-14,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,23750.0
1727,1684,CW01,야구,2024-09-14,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,15383.0
1728,1685,GJ02,야구,2024-09-14,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,20500.0
1729,1686,BS02,야구,2024-09-15,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,22758.0
1730,1687,CW01,야구,2024-09-15,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,10826.0
1731,1688,IC02,야구,2024-09-15,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,23000.0
1732,1689,GJ02,야구,2024-09-15,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,20500.0
1733,1690,SU03,야구,2024-09-16,월,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,18700.0
1734,1691,SO05,야구,2024-09-16,월,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,18894.0
1735,1692,CW01,야구,2024-09-17,화,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,9403.0
1736,1693,IC02,야구,2024-09-17,화,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,23000.0
1737,1694,SO04,야구,2024-09-17,화,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,11032.0
1738,1695,BS02,야구,2024-09-17,화,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,18742.0
1739,1696,SO05,야구,2024-09-17,화,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,23750.0
1740,1697,CW01,야구,2024-09-18,수,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,9268.0
1741,1698,BS02,야구,2024-09-18,수,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,21147.0
1742,1699,SU03,야구,2024-09-18,수,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,18700.0
1743,1700,CW01,야구,2024-09-19,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,6010.0
1744,1701,SO05,야구,2024-09-19,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,23750.0
1745,1702,BS02,야구,2024-09-19,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,16895.0
1746,1703,SU03,야구,2024-09-19,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,12617.0
1747,1704,IC02,야구,2024-09-19,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,14848.0
1748,1705,CW01,야구,2024-09-20,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1749,1706,SO05,야구,2024-09-20,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1750,1707,IC02,야구,2024-09-20,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1751,1708,SO05,야구,2024-09-21,토,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,23236.0
1752,1708,SO05,야구,2024-09-21,토,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,23750.0
1753,1709,DJ02,야구,2024-09-21,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,
1754,1710,GJ02,야구,2024-09-21,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,
1755,1711,SU03,야구,2024-09-21,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,15805.0
1756,1712,DG03,야구,2024-09-21,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,
1757,1713,SO05,야구,2024-09-21,토,,0 days 18:20:00,0 days 21:20:00,1,페넌트레이스,23236.0
1758,1713,SO05,야구,2024-09-21,토,,0 days 18:20:00,0 days 21:20:00,1,페넌트레이스,23750.0
1759,1714,DJ02,야구,2024-09-22,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,12000.0
1760,1715,SO05,야구,2024-09-22,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,23750.0
1761,1716,SU03,야구,2024-09-22,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,15049.0
1762,1717,DG03,야구,2024-09-22,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,24000.0
1763,1718,GJ02,야구,2024-09-22,일,,0 days 14:00:00,0 days 17:00:00,0,페넌트레이스,
1764,1719,SO05,야구,2024-09-23,월,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,22489.0
1765,1720,GJ02,야구,2024-09-23,월,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,20500.0
1766,1721,DJ02,야구,2024-09-23,월,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,10407.0
1767,1722,SO04,야구,2024-09-24,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,16000.0
1768,1723,SU03,야구,2024-09-24,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,13304.0
1769,1724,GJ02,야구,2024-09-24,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,20500.0
1770,1725,IC02,야구,2024-09-24,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,19911.0
1771,1726,SO05,야구,2024-09-24,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,22064.0
1772,1727,SO05,야구,2024-09-25,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,23750.0
1773,1728,GJ02,야구,2024-09-25,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,20500.0
1774,1729,CW01,야구,2024-09-25,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,6157.0
1775,1730,DG03,야구,2024-09-25,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,24000.0
1776,1731,BS02,야구,2024-09-26,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,18727.0
1777,1732,CW01,야구,2024-09-26,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,6377.0
1778,1733,SO05,야구,2024-09-26,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,21593.0
1779,1734,DJ02,야구,2024-09-27,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,12000.0
1780,1735,BS02,야구,2024-09-27,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,22758.0
1781,1736,SU03,야구,2024-09-27,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,12824.0
1782,1737,BS02,야구,2024-09-28,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,22758.0
1783,1738,DG03,야구,2024-09-28,토,,0 days 17:00:00,0 days 20:00:00,1,페넌트레이스,24000.0
1784,1739,CW01,야구,2024-09-28,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,17891.0
1785,1740,DJ02,야구,2024-09-28,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,12000.0
1786,1741,SU03,야구,2024-09-28,토,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,18700.0
1787,1742,DJ02,야구,2024-09-29,일,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,12000.0
1788,1743,GJ02,야구,2024-09-30,월,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,20500.0
1789,1744,IC02,야구,2024-09-30,월,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,23000.0
1790,1745,CW01,야구,2024-10-01,화,,0 days 17:00:00,0 days 20:00:00,0,페넌트레이스,17891.0
1791,1746,SU03,야구,2024-10-01,화,,0 days 17:00:00,0 days 20:00:00,1,순위결정전,
1792,1747,SO05,야구,2024-10-02,수,,0 days 18:30:00,0 days 21:30:00,0,와일드카드,
1793,1748,SO05,야구,2024-10-03,목,,0 days 14:00:00,0 days 17:00:00,0,와일드카드,
1794,1749,SO05,야구,2024-10-05,토,,0 days 14:00:00,0 days 17:00:00,0,준플레이오프,
1795,1750,SO05,야구,2024-10-06,일,,0 days 14:00:00,0 days 17:00:00,1,준플레이오프,
1796,1751,SU03,야구,2024-10-08,화,,0 days 18:30:00,0 days 21:30:00,0,준플레이오프,
1797,1752,SU03,야구,2024-10-09,수,,0 days 14:00:00,0 days 17:00:00,1,준플레이오프,
1798,1753,SO05,야구,2024-10-11,금,,0 days 18:30:00,0 days 21:30:00,1,준플레이오프,
1799,1754,DG03,야구,2024-10-13,일,,0 days 14:00:00,0 days 17:00:00,0,플레이오프,
1800,1755,DG03,야구,2024-10-14,월,,0 days 18:30:00,0 days 21:30:00,1,플레이오프,
1801,1756,DG03,야구,2024-10-15,화,,0 days 18:30:00,0 days 21:30:00,0,플레이오프,
1802,1757,SO05,야구,2024-10-17,목,,0 days 18:30:00,0 days 21:30:00,1,플레이오프,
1803,1758,SO05,야구,2024-10-18,금,,0 days 18:30:00,0 days 21:30:00,0,플레이오프,
1804,1759,SO05,야구,2024-10-19,토,,0 days 14:00:00,0 days 17:00:00,0,플레이오프,
1805,1760,GJ02,야구,2024-10-21,월,,0 days 18:30:00,0 days 21:30:00,1,한국시리즈,
1806,1761,GJ02,야구,2024-10-22,화,,0 days 18:30:00,0 days 21:30:00,0,한국시리즈,
1807,1762,GJ02,야구,2024-10-23,수,,0 days 18:30:00,0 days 21:30:00,1,한국시리즈,
1808,1763,DG03,야구,2024-10-25,금,,0 days 18:30:00,0 days 21:30:00,1,한국시리즈,
1809,1764,DG03,야구,2024-10-26,토,,0 days 14:00:00,0 days 17:00:00,0,한국시리즈,
1810,1765,GJ02,야구,2024-10-28,월,,0 days 18:30:00,0 days 21:30:00,1,한국시리즈,
1811,1766,GJ02,야구,2024-08-01,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,20500.0
1812,1767,DG03,야구,2024-08-01,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1813,1768,SO04,야구,2024-08-01,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,7306.0
1814,1769,SU03,야구,2024-08-01,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,15197.0
1815,1770,SO05,야구,2024-08-01,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,23315.0
1816,1771,GJ02,야구,2024-08-02,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,
1817,1772,DG03,야구,2024-08-02,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,22336.0
1818,1773,SO04,야구,2024-08-02,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,
1819,1774,SU03,야구,2024-08-02,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,
1820,1775,SO05,야구,2024-08-02,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,13209.0
1821,1776,SO04,야구,2024-08-03,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,
1822,1777,GJ02,야구,2024-08-03,일,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,
1823,1778,DG03,야구,2024-08-03,일,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,24000.0
1824,1779,SU03,야구,2024-08-03,일,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,
1825,1780,SO05,야구,2024-08-03,일,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,15527.0
1826,1781,BS02,야구,2024-08-05,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1827,1782,DJ02,야구,2024-08-05,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1828,1783,SO05,야구,2024-08-05,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1829,1784,IC02,야구,2024-08-05,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1830,1785,CW01,야구,2024-08-05,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1831,1786,BS02,야구,2024-08-06,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,17068.0
1832,1787,DJ02,야구,2024-08-06,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1833,1788,SO05,야구,2024-08-06,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,17065.0
1834,1789,IC02,야구,2024-08-06,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1835,1790,CW01,야구,2024-08-06,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1836,1791,BS02,야구,2024-08-07,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,18425.0
1837,1792,DJ02,야구,2024-08-07,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1838,1793,SO05,야구,2024-08-07,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,15883.0
1839,1794,IC02,야구,2024-08-07,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1840,1795,CW01,야구,2024-08-07,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1841,1796,SO05,야구,2024-08-08,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,16321.0
1842,1797,SO04,야구,2024-08-08,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,8000.0
1843,1798,BS02,야구,2024-08-08,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1844,1799,SU03,야구,2024-08-08,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1845,1800,CW01,야구,2024-08-08,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1846,1801,SO05,야구,2024-08-09,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,14131.0
1847,1802,SO04,야구,2024-08-09,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,
1848,1803,BS02,야구,2024-08-09,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,
1849,1804,SU03,야구,2024-08-09,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,11534.0
1850,1805,CW01,야구,2024-08-09,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,
1851,1806,SO04,야구,2024-08-10,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,
1852,1807,SO05,야구,2024-08-10,일,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,19151.0
1853,1808,BS02,야구,2024-08-10,일,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,
1854,1809,SU03,야구,2024-08-10,일,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,18700.0
1855,1810,CW01,야구,2024-08-10,일,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,
1856,1811,DG03,야구,2024-08-12,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1857,1812,SU03,야구,2024-08-12,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1858,1813,DJ02,야구,2024-08-12,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1859,1814,SO05,야구,2024-08-12,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1860,1815,IC02,야구,2024-08-12,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1861,1816,DG03,야구,2024-08-13,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,15109.0
1862,1817,SU03,야구,2024-08-13,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1863,1818,DJ02,야구,2024-08-13,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,11748.0
1864,1819,SO05,야구,2024-08-13,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1865,1820,IC02,야구,2024-08-13,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1866,1821,DG03,야구,2024-08-14,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,20435.0
1867,1822,SU03,야구,2024-08-14,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1868,1823,DJ02,야구,2024-08-14,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,11884.0
1869,1824,SO05,야구,2024-08-14,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,21337.0
1870,1825,IC02,야구,2024-08-14,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1871,1826,CW01,야구,2024-08-15,금,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,10389.0
1872,1827,SO05,야구,2024-08-15,금,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,23750.0
1873,1828,SO04,야구,2024-08-15,금,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,16000.0
1874,1829,IC02,야구,2024-08-15,금,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,
1875,1830,BS02,야구,2024-08-15,금,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,
1876,1831,CW01,야구,2024-08-16,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,10580.0
1877,1832,SO05,야구,2024-08-16,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,23750.0
1878,1833,SO04,야구,2024-08-16,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,
1879,1834,IC02,야구,2024-08-16,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,21057.0
1880,1835,BS02,야구,2024-08-16,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,21181.0
1881,1836,SO04,야구,2024-08-17,일,,0 days 14:00:00,0 days 17:00:00,1,페넌트레이스,
1882,1837,CW01,야구,2024-08-17,일,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,17891.0
1883,1838,SO05,야구,2024-08-17,일,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,23750.0
1884,1839,IC02,야구,2024-08-17,일,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,23000.0
1885,1840,BS02,야구,2024-08-17,일,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,22758.0
1886,1841,SO05,야구,2024-08-19,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1887,1842,DJ02,야구,2024-08-19,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1888,1843,SU03,야구,2024-08-19,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1889,1844,GJ02,야구,2024-08-19,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1890,1845,CW01,야구,2024-08-19,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1891,1846,SO05,야구,2024-08-20,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,12736.0
1892,1847,DJ02,야구,2024-08-20,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1893,1848,SU03,야구,2024-08-20,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,5858.0
1894,1849,GJ02,야구,2024-08-20,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1895,1850,CW01,야구,2024-08-20,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1896,1851,SO05,야구,2024-08-21,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,12008.0
1897,1852,DJ02,야구,2024-08-21,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1898,1853,SU03,야구,2024-08-21,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,6288.0
1899,1854,GJ02,야구,2024-08-21,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,12625.0
1900,1855,CW01,야구,2024-08-21,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1901,1856,SO05,야구,2024-08-22,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,11917.0
1902,1857,GJ02,야구,2024-08-22,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,12693.0
1903,1858,CW01,야구,2024-08-22,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1904,1859,DJ02,야구,2024-08-22,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1905,1860,DG03,야구,2024-08-22,금,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1906,1861,SO05,야구,2024-08-23,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,23750.0
1907,1862,GJ02,야구,2024-08-23,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,
1908,1863,CW01,야구,2024-08-23,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,13524.0
1909,1864,DJ02,야구,2024-08-23,토,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,
1910,1865,DG03,야구,2024-08-23,토,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,24000.0
1911,1866,SO05,야구,2024-08-24,일,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,23750.0
1912,1867,GJ02,야구,2024-08-24,일,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,
1913,1868,CW01,야구,2024-08-24,일,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,16489.0
1914,1869,DJ02,야구,2024-08-24,일,,0 days 18:00:00,0 days 21:00:00,1,페넌트레이스,
1915,1870,DG03,야구,2024-08-24,일,,0 days 18:00:00,0 days 21:00:00,0,페넌트레이스,24000.0
1916,1871,SO04,야구,2024-08-26,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1917,1872,IC02,야구,2024-08-26,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1918,1873,BS02,야구,2024-08-26,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1919,1874,CW01,야구,2024-08-26,화,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1920,1875,SO05,야구,2024-08-26,화,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,
1921,1876,SO04,야구,2024-08-27,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,14421.0
1922,1877,IC02,야구,2024-08-27,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1923,1878,BS02,야구,2024-08-27,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,18113.0
1924,1879,CW01,야구,2024-08-27,수,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,4814.0
1925,1880,SO05,야구,2024-08-27,수,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,12678.0
1926,1881,SO04,야구,2024-08-28,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,13929.0
1927,1882,IC02,야구,2024-08-28,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1928,1883,BS02,야구,2024-08-28,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,22758.0
1929,1884,CW01,야구,2024-08-28,목,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,5869.0
1930,1885,SO05,야구,2024-08-28,목,,0 days 18:30:00,0 days 21:30:00,0,페넌트레이스,13848.0
1931,1886,SU03,야구,2024-08-29,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1932,1887,IC02,야구,2024-08-29,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,
1933,1888,BS02,야구,2024-08-29,금,,0 days 18:30:00,0 days 21:30:00,1,페넌트레이스,19434.0
