game_id,stadium_code,game_date,day_of_week,is_holiday,start_time,home_team_win,audience,region,accident_count,injury_count,death_count,temperature,precipitation,snow_depth,start_hour,match_시범경기,match_정규시즌,match_포스트시즌,type_농구,type_배구,type_야구,type_여자배구,type_축구
2886,GY01,2024-03-05,화,0,0 days 19:00:00,1,2985.0,경기 고양시,0.0,0.0,0.0,8.0,0.0,0.0,19,False,True,False,True,False,False,False,False
2887,SO07,2024-03-05,화,0,0 days 19:00:00,0,2058.0,서울 송파구,5.0,6.0,0.0,8.9,0.0,0.0,19,False,True,False,True,False,False,False,False
2888,CW02,2024-03-07,목,0,0 days 19:00:00,1,2891.0,경남 창원시,0.0,0.0,0.0,7.6,0.0,0.0,19,False,True,False,True,False,False,False,False
2889,SO06,2024-03-07,목,0,0 days 19:00:00,0,2282.0,서울 송파구,8.0,13.0,0.0,4.0,0.0,0.0,19,False,True,False,True,False,False,False,False
2890,SU04,2024-03-07,목,0,0 days 19:00:00,0,2009.0,경기 수원시,14.0,17.0,0.0,3.6,0.0,0.0,19,False,True,False,True,False,False,False,False
2891,SU04,2024-03-09,토,1,0 days 15:00:00,1,2517.0,경기 수원시,16.0,30.0,0.0,6.2,0.0,0.0,15,False,True,False,True,False,False,False,False
2892,WJ01,2024-03-09,토,1,0 days 17:00:00,1,2431.0,강원 원주시,4.0,5.0,0.0,7.4,0.0,0.0,17,False,True,False,True,False,False,False,False
2893,SO06,2024-03-09,토,1,0 days 17:00:00,1,2698.0,서울 송파구,8.0,10.0,0.0,6.2,0.0,0.0,17,False,True,False,True,False,False,False,False
2894,CW02,2024-03-11,월,0,0 days 19:00:00,1,2969.0,경남 창원시,0.0,0.0,0.0,8.3,0.0,0.0,19,False,True,False,True,False,False,False,False
2895,AY01,2024-03-13,수,0,0 days 19:00:00,0,2395.0,경기 안양시,0.0,0.0,0.0,7.7,0.0,0.0,19,False,True,False,True,False,False,False,False
2896,SO07,2024-03-13,수,0,0 days 19:00:00,1,2619.0,서울 송파구,6.0,9.0,0.0,7.7,0.0,0.0,19,False,True,False,True,False,False,False,False
2897,WJ01,2024-03-14,목,0,0 days 19:00:00,1,2452.0,강원 원주시,3.0,3.0,0.0,13.1,0.0,0.0,19,False,True,False,True,False,False,False,False
2898,AY01,2024-03-14,목,0,0 days 19:00:00,0,2314.0,경기 안양시,0.0,0.0,0.0,10.2,0.0,0.0,19,False,True,False,True,False,False,False,False
2899,DG04,2024-03-15,금,0,0 days 19:00:00,1,2948.0,대구 동구,1.0,1.0,0.0,16.6,0.0,0.0,19,False,True,False,True,False,False,False,False
2900,GY01,2024-03-15,금,0,0 days 19:00:00,0,2069.0,경기 고양시,0.0,0.0,0.0,8.7,0.0,0.0,19,False,True,False,True,False,False,False,False
2901,SU04,2024-03-16,토,1,0 days 15:00:00,1,2771.0,경기 수원시,10.0,13.0,0.0,17.9,0.0,0.0,15,False,True,False,True,False,False,False,False
2902,US04,2024-03-16,토,1,0 days 17:00:00,1,2981.0,울산 중구,0.0,0.0,0.0,15.2,0.0,0.0,17,False,True,False,True,False,False,False,False
2903,AY01,2024-03-16,토,1,0 days 17:00:00,1,2285.0,경기 안양시,0.0,0.0,0.0,15.8,0.0,0.0,17,False,True,False,True,False,False,False,False
2904,DG04,2024-03-17,일,1,0 days 15:00:00,0,2557.0,대구 동구,2.0,2.0,0.0,17.6,0.0,0.0,15,False,True,False,True,False,False,False,False
2905,BS03,2024-03-17,일,1,0 days 17:00:00,1,2047.0,부산 동래구,0.0,0.0,0.0,19.0,0.0,0.0,17,False,True,False,True,False,False,False,False
2906,CW02,2024-03-17,일,1,0 days 17:00:00,1,2711.0,경남 창원시,0.0,0.0,0.0,18.3,0.0,0.0,17,False,True,False,True,False,False,False,False
2907,SO06,2024-03-18,월,0,0 days 19:00:00,1,2727.0,서울 송파구,11.0,13.0,0.0,8.3,0.0,0.0,19,False,True,False,True,False,False,False,False
2908,CW02,2024-03-19,화,0,0 days 19:00:00,1,2830.0,경남 창원시,0.0,0.0,0.0,11.4,0.0,0.0,19,False,True,False,True,False,False,False,False
2909,SO07,2024-03-19,화,0,0 days 19:00:00,0,2043.0,서울 송파구,8.0,13.0,0.0,6.9,0.0,0.0,19,False,True,False,True,False,False,False,False
2910,BS03,2024-03-20,수,0,0 days 19:00:00,1,2718.0,부산 동래구,2.0,2.0,0.0,8.4,0.0,0.0,19,False,True,False,True,False,False,False,False
2911,AY01,2024-03-21,목,0,0 days 19:00:00,1,2175.0,경기 안양시,0.0,0.0,0.0,6.8,0.0,0.0,19,False,True,False,True,False,False,False,False
2912,SO07,2024-03-21,목,0,0 days 19:00:00,0,2101.0,서울 송파구,9.0,13.0,1.0,7.0,0.0,0.0,19,False,True,False,True,False,False,False,False
2913,BS03,2024-03-22,금,0,0 days 19:00:00,1,2074.0,부산 동래구,3.0,3.0,0.0,13.3,0.0,0.0,19,False,True,False,True,False,False,False,False
2914,GY01,2024-03-22,금,0,0 days 19:00:00,0,2705.0,경기 고양시,0.0,0.0,0.0,11.6,1.0,0.0,19,False,True,False,True,False,False,False,False
2915,SU04,2024-03-23,토,1,0 days 15:00:00,1,2500.0,경기 수원시,21.0,34.0,1.0,18.6,0.0,0.0,15,False,True,False,True,False,False,False,False
2916,WJ01,2024-03-23,토,1,0 days 18:00:00,0,2748.0,강원 원주시,3.0,4.0,0.0,18.1,0.0,0.0,18,False,True,False,True,False,False,False,False
2917,SO07,2024-03-23,토,1,0 days 18:00:00,1,2402.0,서울 송파구,11.0,15.0,0.0,16.9,0.0,0.0,18,False,True,False,True,False,False,False,False
2918,US04,2024-03-24,일,1,0 days 15:00:00,0,2506.0,울산 중구,1.0,1.0,0.0,10.9,0.0,0.0,15,False,True,False,True,False,False,False,False
2919,WJ01,2024-03-24,일,1,0 days 18:00:00,1,2114.0,강원 원주시,3.0,3.0,0.0,21.3,0.0,0.0,18,False,True,False,True,False,False,False,False
2920,SO06,2024-03-24,일,1,0 days 18:00:00,1,2155.0,서울 송파구,7.0,11.0,0.0,22.1,0.0,0.0,18,False,True,False,True,False,False,False,False
2921,SO07,2024-03-25,월,0,0 days 19:00:00,0,2212.0,서울 송파구,3.0,4.0,0.0,8.6,0.0,0.0,19,False,True,False,True,False,False,False,False
2922,BS03,2024-03-26,화,0,0 days 19:00:00,1,2641.0,부산 동래구,2.0,2.0,0.0,9.0,0.0,0.0,19,False,True,False,True,False,False,False,False
2923,DG04,2024-03-26,화,0,0 days 19:00:00,1,2025.0,대구 동구,4.0,4.0,0.0,8.9,0.0,0.0,19,False,True,False,True,False,False,False,False
2924,SU04,2024-03-28,목,0,0 days 19:00:00,0,2656.0,경기 수원시,11.0,31.0,0.0,10.7,0.0,0.0,19,False,True,False,True,False,False,False,False
2925,SO07,2024-03-28,목,0,0 days 19:00:00,1,2286.0,서울 송파구,7.0,10.0,0.0,11.7,0.0,0.0,19,False,True,False,True,False,False,False,False
2926,BS03,2024-03-29,금,0,0 days 19:00:00,1,2521.0,부산 동래구,0.0,0.0,0.0,14.1,0.0,0.0,19,False,True,False,True,False,False,False,False
2927,US04,2024-03-31,일,1,0 days 18:00:00,1,2074.0,울산 중구,1.0,2.0,0.0,13.1,0.0,0.0,18,False,True,False,True,False,False,False,False
2928,BS03,2024-03-31,일,1,0 days 18:00:00,0,2499.0,부산 동래구,2.0,4.0,0.0,13.1,0.0,0.0,18,False,True,False,True,False,False,False,False
2929,WJ01,2024-03-31,일,1,0 days 18:00:00,1,2614.0,강원 원주시,4.0,4.0,0.0,16.7,0.0,0.0,18,False,True,False,True,False,False,False,False
2930,GY01,2024-03-31,일,1,0 days 18:00:00,1,2937.0,경기 고양시,0.0,0.0,0.0,14.6,0.0,0.0,18,False,True,False,True,False,False,False,False
2931,CW02,2024-03-31,일,1,0 days 18:00:00,1,2196.0,경남 창원시,0.0,0.0,0.0,13.5,0.0,0.0,18,False,True,False,True,False,False,False,False
2932,SO07,2024-04-04,목,0,0 days 19:00:00,0,3640.0,서울 송파구,3.0,3.0,0.0,16.4,0.0,0.0,19,False,False,True,True,False,False,False,False
2933,SU04,2024-04-05,금,0,0 days 19:00:00,1,3908.0,경기 수원시,11.0,11.0,1.0,13.0,0.0,0.0,19,False,False,True,True,False,False,False,False
2934,SO07,2024-04-06,토,1,0 days 14:00:00,0,3896.0,서울 송파구,9.0,12.0,0.0,18.2,0.0,0.0,14,False,False,True,True,False,False,False,False
2935,SU04,2024-04-07,일,1,0 days 18:00:00,0,3546.0,경기 수원시,10.0,11.0,1.0,19.1,0.0,0.0,18,False,False,True,True,False,False,False,False
2936,BS03,2024-04-08,월,0,0 days 19:00:00,1,3616.0,부산 동래구,0.0,0.0,0.0,17.3,0.0,0.0,19,False,False,True,True,False,False,False,False
2937,US04,2024-04-09,화,0,0 days 19:00:00,0,4182.0,울산 중구,1.0,1.0,0.0,8.9,0.0,0.0,19,False,False,True,True,False,False,False,False
2938,US04,2024-04-11,목,0,0 days 19:01:00,0,3724.0,울산 중구,3.0,3.0,0.0,15.2,0.0,0.0,19,False,False,True,True,False,False,False,False
2939,WJ01,2024-04-15,월,0,0 days 19:00:00,0,4096.0,강원 원주시,2.0,3.0,0.0,16.9,0.0,0.0,19,False,False,True,True,False,False,False,False
2940,CW02,2024-04-16,화,0,0 days 19:00:00,1,3808.0,경남 창원시,0.0,0.0,0.0,18.7,0.0,0.0,19,False,False,True,True,False,False,False,False
2941,WJ01,2024-04-17,수,0,0 days 19:00:00,1,4085.0,강원 원주시,3.0,3.0,0.0,20.1,0.0,0.0,19,False,False,True,True,False,False,False,False
2942,CW02,2024-04-18,목,0,0 days 19:00:00,0,4049.0,경남 창원시,0.0,0.0,0.0,16.4,0.0,0.0,19,False,False,True,True,False,False,False,False
2943,BS03,2024-04-19,금,0,0 days 19:00:00,0,4045.0,부산 동래구,0.0,0.0,0.0,17.6,0.0,0.0,19,False,False,True,True,False,False,False,False
2944,SU04,2024-04-20,토,1,0 days 14:00:00,0,3618.0,경기 수원시,10.0,18.0,0.0,15.4,0.0,0.0,14,False,False,True,True,False,False,False,False
2945,BS03,2024-04-21,일,1,0 days 18:00:00,1,3716.0,부산 동래구,3.0,4.0,0.0,16.4,0.0,0.0,18,False,False,True,True,False,False,False,False
2946,SU04,2024-04-22,월,0,0 days 19:00:00,1,3680.0,경기 수원시,18.0,43.0,0.0,21.5,0.0,0.0,19,False,False,True,True,False,False,False,False
2947,CW02,2024-04-24,수,0,0 days 19:00:00,0,4134.0,경남 창원시,0.0,0.0,0.0,17.3,0.0,0.0,19,False,False,True,True,False,False,False,False
2948,SU04,2024-04-27,토,1,0 days 14:00:00,0,3550.0,경기 수원시,11.0,18.0,0.0,23.5,0.0,0.0,14,False,False,True,True,False,False,False,False
2949,SU04,2024-04-29,월,0,0 days 19:00:00,0,3869.0,경기 수원시,14.0,22.0,0.0,20.8,0.0,0.0,19,False,False,True,True,False,False,False,False
2950,BS03,2024-05-01,수,0,0 days 19:00:00,1,4040.0,부산 동래구,4.0,7.0,0.0,14.1,0.0,0.0,19,False,False,True,True,False,False,False,False
2951,BS03,2024-05-03,금,0,0 days 19:00:00,1,4077.0,부산 동래구,2.0,3.0,0.0,18.3,0.0,0.0,19,False,False,True,True,False,False,False,False
2952,SU04,2024-05-05,일,1,0 days 18:00:00,0,3679.0,경기 수원시,8.0,16.0,0.0,18.3,2.6,0.0,18,False,False,True,True,False,False,False,False
2953,BS03,2024-10-19,토,1,0 days 14:00:00,1,2479.0,부산 동래구,3.0,3.0,0.0,21.5,0.0,0.0,14,False,True,False,True,False,False,False,False
2954,WJ01,2024-10-19,토,1,0 days 14:00:00,1,2850.0,강원 원주시,1.0,1.0,0.0,18.8,0.0,0.0,14,False,True,False,True,False,False,False,False
2955,CW02,2024-10-19,토,1,0 days 16:00:00,1,2547.0,경남 창원시,0.0,0.0,0.0,17.8,9.4,0.0,16,False,True,False,True,False,False,False,False
2956,SU04,2024-10-20,일,1,0 days 14:00:00,1,2540.0,경기 수원시,6.0,8.0,0.0,16.9,0.0,0.0,14,False,True,False,True,False,False,False,False
2957,SO07,2024-10-20,일,1,0 days 14:00:00,1,2281.0,서울 송파구,4.0,4.0,0.0,17.4,0.0,0.0,14,False,True,False,True,False,False,False,False
2958,US04,2024-10-20,일,1,0 days 16:00:00,1,2745.0,울산 중구,1.0,1.0,0.0,15.4,0.0,0.0,16,False,True,False,True,False,False,False,False
2959,CW02,2024-10-21,월,0,0 days 19:00:00,1,2575.0,경남 창원시,0.0,0.0,0.0,18.0,0.0,0.0,19,False,True,False,True,False,False,False,False
2960,SO07,2024-10-22,화,0,0 days 19:00:00,1,2244.0,서울 송파구,1.0,2.0,0.0,16.0,1.4,0.0,19,False,True,False,True,False,False,False,False
2961,BS03,2024-10-23,수,0,0 days 19:00:00,0,2674.0,부산 동래구,2.0,2.0,0.0,16.8,0.0,0.0,19,False,True,False,True,False,False,False,False
2962,WJ01,2024-10-24,목,0,0 days 19:00:00,0,2951.0,강원 원주시,4.0,4.0,0.0,12.6,0.0,0.0,19,False,True,False,True,False,False,False,False
2963,CW02,2024-10-24,목,0,0 days 19:00:00,1,2299.0,경남 창원시,0.0,0.0,0.0,15.7,0.0,0.0,19,False,True,False,True,False,False,False,False
2964,BS03,2024-10-25,금,0,0 days 19:00:00,0,2611.0,부산 동래구,5.0,5.0,0.0,19.1,0.0,0.0,19,False,True,False,True,False,False,False,False
2965,SU04,2024-10-25,금,0,0 days 19:00:00,1,2125.0,경기 수원시,5.0,7.0,0.0,16.4,0.0,0.0,19,False,True,False,True,False,False,False,False
2966,DG04,2024-10-26,토,1,0 days 14:00:00,1,2910.0,대구 동구,6.0,11.0,0.0,20.9,0.0,0.0,14,False,True,False,True,False,False,False,False
2967,GY01,2024-10-26,토,1,0 days 14:00:00,1,2260.0,경기 고양시,0.0,0.0,0.0,22.5,0.0,0.0,14,False,True,False,True,False,False,False,False
2968,AY01,2024-10-26,토,1,0 days 16:00:00,1,2953.0,경기 안양시,0.0,0.0,0.0,22.1,0.0,0.0,16,False,True,False,True,False,False,False,False
2969,SO06,2024-10-27,일,1,0 days 14:00:00,0,2286.0,서울 송파구,5.0,8.0,0.0,18.3,0.0,0.0,14,False,True,False,True,False,False,False,False
2970,SU04,2024-10-27,일,1,0 days 14:00:00,0,2408.0,경기 수원시,8.0,10.0,0.0,19.2,0.0,0.0,14,False,True,False,True,False,False,False,False
2971,WJ01,2024-10-27,일,1,0 days 16:00:00,0,2391.0,강원 원주시,4.0,5.0,0.0,18.3,0.0,0.0,16,False,True,False,True,False,False,False,False
2972,GY01,2024-10-28,월,0,0 days 19:00:00,1,2810.0,경기 고양시,0.0,0.0,0.0,16.9,0.0,0.0,19,False,True,False,True,False,False,False,False
2973,SO06,2024-10-29,화,0,0 days 19:00:00,0,2327.0,서울 송파구,6.0,8.0,0.0,15.3,0.0,0.0,19,False,True,False,True,False,False,False,False
2974,AY01,2024-10-30,수,0,0 days 19:00:00,0,2254.0,경기 안양시,0.0,0.0,0.0,17.2,0.0,0.0,19,False,True,False,True,False,False,False,False
2975,GY01,2024-10-31,목,0,0 days 19:00:00,0,2114.0,경기 고양시,0.0,0.0,0.0,14.2,0.0,0.0,19,False,True,False,True,False,False,False,False
2976,SO06,2024-10-31,목,0,0 days 19:00:00,0,2452.0,서울 송파구,8.0,12.0,0.0,17.2,0.0,0.0,19,False,True,False,True,False,False,False,False
2977,BS03,2024-11-01,금,0,0 days 19:00:00,0,2919.0,부산 동래구,4.0,6.0,0.0,14.7,0.0,0.0,19,False,True,False,True,False,False,False,False
2978,CW02,2024-11-01,금,0,0 days 19:00:00,0,2982.0,경남 창원시,0.0,0.0,0.0,14.6,0.0,0.0,19,False,True,False,True,False,False,False,False
2979,SU04,2024-11-02,토,1,0 days 14:00:00,1,2587.0,경기 수원시,19.0,25.0,0.0,23.1,0.0,0.0,14,False,True,False,True,False,False,False,False
2980,US04,2024-11-02,토,1,0 days 14:00:00,0,2289.0,울산 중구,4.0,8.0,0.0,19.4,0.0,0.0,14,False,True,False,True,False,False,False,False
2981,SO06,2024-11-02,토,1,0 days 16:00:00,1,2900.0,서울 송파구,9.0,20.0,0.0,24.7,0.0,0.0,16,False,True,False,True,False,False,False,False
2982,CW02,2024-11-03,일,1,0 days 14:00:00,0,2694.0,경남 창원시,0.0,0.0,0.0,21.6,0.0,0.0,14,False,True,False,True,False,False,False,False
2983,DG04,2024-11-03,일,1,0 days 14:00:00,1,2204.0,대구 동구,4.0,7.0,0.0,20.2,0.0,0.0,14,False,True,False,True,False,False,False,False
2984,BS03,2024-11-03,일,1,0 days 16:00:00,0,2952.0,부산 동래구,1.0,4.0,0.0,21.0,0.0,0.0,16,False,True,False,True,False,False,False,False
2985,WJ01,2024-11-04,월,0,0 days 19:00:00,0,2202.0,강원 원주시,7.0,9.0,0.0,14.6,0.0,0.0,19,False,True,False,True,False,False,False,False
2986,DG04,2024-11-05,화,0,0 days 19:00:00,1,2590.0,대구 동구,6.0,11.0,1.0,13.2,0.0,0.0,19,False,True,False,True,False,False,False,False
2987,US04,2024-11-06,수,0,0 days 19:00:00,0,2755.0,울산 중구,3.0,5.0,0.0,8.8,0.0,0.0,19,False,True,False,True,False,False,False,False
2988,SO06,2024-11-07,목,0,0 days 19:00:00,1,2981.0,서울 송파구,6.0,10.0,0.0,10.0,0.0,0.0,19,False,True,False,True,False,False,False,False
2989,AY01,2024-11-07,목,0,0 days 19:00:00,1,2249.0,경기 안양시,0.0,0.0,0.0,10.8,0.0,0.0,19,False,True,False,True,False,False,False,False
2990,US04,2024-11-08,금,0,0 days 19:00:00,1,2331.0,울산 중구,0.0,0.0,0.0,13.2,0.0,0.0,19,False,True,False,True,False,False,False,False
2991,DG04,2024-11-08,금,0,0 days 19:00:00,1,2177.0,대구 동구,4.0,5.0,0.0,15.2,0.0,0.0,19,False,True,False,True,False,False,False,False
2992,SU04,2024-11-09,토,1,0 days 14:00:00,1,2206.0,경기 수원시,16.0,25.0,0.0,19.2,0.0,0.0,14,False,True,False,True,False,False,False,False
2993,SO07,2024-11-09,토,1,0 days 14:00:00,1,2740.0,서울 송파구,5.0,5.0,0.0,19.8,0.0,0.0,14,False,True,False,True,False,False,False,False
2994,AY01,2024-11-09,토,1,0 days 16:00:00,0,2346.0,경기 안양시,0.0,0.0,0.0,18.3,0.0,0.0,16,False,True,False,True,False,False,False,False
2995,WJ01,2024-11-10,일,1,0 days 14:00:00,1,2836.0,강원 원주시,7.0,16.0,0.0,19.2,0.0,0.0,14,False,True,False,True,False,False,False,False
2996,DG04,2024-11-10,일,1,0 days 14:00:00,0,2218.0,대구 동구,1.0,1.0,0.0,16.6,0.0,0.0,14,False,True,False,True,False,False,False,False
2997,SO07,2024-11-10,일,1,0 days 16:00:00,1,2728.0,서울 송파구,3.0,4.0,0.0,20.4,0.0,0.0,16,False,True,False,True,False,False,False,False
2998,SU04,2024-11-11,월,0,0 days 19:00:00,1,2164.0,경기 수원시,17.0,24.0,1.0,13.7,0.0,0.0,19,False,True,False,True,False,False,False,False
2999,WJ01,2024-11-12,화,0,0 days 19:00:00,0,2675.0,강원 원주시,6.0,6.0,0.0,13.1,0.0,0.0,19,False,True,False,True,False,False,False,False
3000,GY01,2024-11-13,수,0,0 days 19:00:00,0,2570.0,경기 고양시,0.0,0.0,0.0,13.2,0.0,0.0,19,False,True,False,True,False,False,False,False
3001,DG04,2024-11-14,목,0,0 days 19:00:00,0,2532.0,대구 동구,2.0,2.0,0.0,15.0,0.0,0.0,19,False,True,False,True,False,False,False,False
3002,CW02,2024-11-14,목,0,0 days 19:00:00,0,2622.0,경남 창원시,0.0,0.0,0.0,16.0,0.0,0.0,19,False,True,False,True,False,False,False,False
3003,BS03,2024-11-27,수,0,0 days 19:00:00,1,2413.0,부산 동래구,6.0,8.0,0.0,5.8,0.0,0.0,19,False,True,False,True,False,False,False,False
3004,CW02,2024-11-27,수,0,0 days 19:00:00,0,2451.0,경남 창원시,0.0,0.0,0.0,4.4,0.0,0.0,19,False,True,False,True,False,False,False,False
3005,SO06,2024-11-28,목,0,0 days 19:00:00,0,2342.0,서울 송파구,4.0,7.0,0.0,0.8,0.0,12.7,19,False,True,False,True,False,False,False,False
3006,WJ01,2024-11-28,목,0,0 days 19:00:00,1,2496.0,강원 원주시,2.0,3.0,0.0,1.8,0.0,7.3,19,False,True,False,True,False,False,False,False
3007,SO07,2024-11-29,금,0,0 days 19:00:00,1,2096.0,서울 송파구,9.0,10.0,0.0,1.6,0.0,8.0,19,False,True,False,True,False,False,False,False
3008,AY01,2024-11-29,금,0,0 days 19:00:00,1,2803.0,경기 안양시,0.0,0.0,0.0,3.1,0.0,0.0,19,False,True,False,True,False,False,False,False
3009,SU04,2024-11-30,토,1,0 days 14:00:00,0,2518.0,경기 수원시,12.0,20.0,0.0,3.3,0.0,15.5,14,False,True,False,True,False,False,False,False
3010,GY01,2024-11-30,토,1,0 days 14:00:00,0,2946.0,경기 고양시,0.0,0.0,0.0,7.0,0.0,0.0,14,False,True,False,True,False,False,False,False
3011,SO06,2024-11-30,토,1,0 days 16:00:00,0,2283.0,서울 송파구,4.0,5.0,0.0,5.1,0.0,7.0,16,False,True,False,True,False,False,False,False
3012,SO07,2024-12-01,일,1,0 days 14:00:00,0,2683.0,서울 송파구,9.0,11.0,0.0,8.0,0.0,3.0,14,False,True,False,True,False,False,False,False
3013,GY01,2024-12-01,일,1,0 days 14:00:00,0,2296.0,경기 고양시,0.0,0.0,0.0,9.3,0.0,0.0,14,False,True,False,True,False,False,False,False
3014,DG04,2024-12-01,일,1,0 days 16:00:00,1,2352.0,대구 동구,3.0,4.0,0.0,15.0,0.0,0.0,16,False,True,False,True,False,False,False,False
3015,SO06,2024-12-02,월,0,0 days 19:00:00,0,2788.0,서울 송파구,6.0,8.0,0.0,7.2,0.0,0.0,19,False,True,False,True,False,False,False,False
3016,DG04,2024-12-03,화,0,0 days 19:00:00,1,2307.0,대구 동구,3.0,4.0,0.0,5.6,0.0,0.0,19,False,True,False,True,False,False,False,False
3017,WJ01,2024-12-04,수,0,0 days 19:00:00,1,2025.0,강원 원주시,3.0,5.0,0.0,3.2,0.0,0.0,19,False,True,False,True,False,False,False,False
3018,US04,2024-12-05,목,0,0 days 19:00:00,1,2626.0,울산 중구,4.0,4.0,0.0,6.6,0.0,0.0,19,False,True,False,True,False,False,False,False
3019,DG04,2024-12-05,목,0,0 days 19:00:00,0,2096.0,대구 동구,6.0,16.0,0.0,8.2,0.0,0.0,19,False,True,False,True,False,False,False,False
3020,AY01,2024-12-06,금,0,0 days 19:00:00,0,2914.0,경기 안양시,0.0,0.0,0.0,3.2,0.0,0.0,19,False,True,False,True,False,False,False,False
3021,GY01,2024-12-06,금,0,0 days 19:00:00,0,2059.0,경기 고양시,0.0,0.0,0.0,0.3,0.0,0.0,19,False,True,False,True,False,False,False,False
3022,US04,2024-12-07,토,1,0 days 14:00:00,1,2186.0,울산 중구,1.0,1.0,0.0,8.0,0.0,0.0,14,False,True,False,True,False,False,False,False
3023,SO06,2024-12-07,토,1,0 days 14:00:00,0,2724.0,서울 송파구,12.0,18.0,0.0,3.9,0.0,0.0,14,False,True,False,True,False,False,False,False
3024,CW02,2024-12-07,토,1,0 days 16:00:00,1,2957.0,경남 창원시,0.0,0.0,0.0,7.9,0.0,0.0,16,False,True,False,True,False,False,False,False
3025,SU04,2024-12-08,일,1,0 days 14:00:00,1,2953.0,경기 수원시,7.0,10.0,0.0,3.1,0.0,0.0,14,False,True,False,True,False,False,False,False
3026,GY01,2024-12-08,일,1,0 days 14:00:00,0,2657.0,경기 고양시,0.0,0.0,0.0,2.8,0.0,0.0,14,False,True,False,True,False,False,False,False
3027,US04,2024-12-08,일,1,0 days 16:00:00,0,2558.0,울산 중구,1.0,2.0,0.0,6.1,0.0,0.0,16,False,True,False,True,False,False,False,False
3028,DG04,2024-12-09,월,0,0 days 19:00:00,1,2841.0,대구 동구,7.0,9.0,0.0,5.8,0.0,0.0,19,False,True,False,True,False,False,False,False
3029,BS03,2024-12-10,화,0,0 days 19:00:00,1,2875.0,부산 동래구,2.0,2.0,0.0,7.3,0.0,0.0,19,False,True,False,True,False,False,False,False
3030,AY01,2024-12-11,수,0,0 days 19:00:00,0,2081.0,경기 안양시,0.0,0.0,0.0,4.4,0.0,0.0,19,False,True,False,True,False,False,False,False
3031,DG04,2024-12-12,목,0,0 days 19:00:00,1,2300.0,대구 동구,6.0,8.0,0.0,5.8,0.0,0.0,19,False,True,False,True,False,False,False,False
3032,US04,2024-12-12,목,0,0 days 19:00:00,1,2097.0,울산 중구,2.0,2.0,0.0,4.9,0.0,0.0,19,False,True,False,True,False,False,False,False
3033,GY01,2024-12-13,금,0,0 days 19:00:00,0,2984.0,경기 고양시,0.0,0.0,0.0,0.2,0.0,0.0,19,False,True,False,True,False,False,False,False
3034,AY01,2024-12-13,금,0,0 days 19:00:00,0,2545.0,경기 안양시,0.0,0.0,0.0,2.4,0.0,0.0,19,False,True,False,True,False,False,False,False
3035,BS03,2024-12-14,토,1,0 days 14:00:00,0,2551.0,부산 동래구,2.0,3.0,0.0,7.1,0.0,0.0,14,False,True,False,True,False,False,False,False
3036,SU04,2024-12-14,토,1,0 days 14:00:00,0,2228.0,경기 수원시,12.0,18.0,0.0,2.2,0.0,0.0,14,False,True,False,True,False,False,False,False
3037,SO07,2024-12-14,토,1,0 days 16:00:00,0,2388.0,서울 송파구,8.0,15.0,0.0,2.3,0.0,0.0,16,False,True,False,True,False,False,False,False
3038,BS03,2024-12-15,일,1,0 days 14:00:00,0,2652.0,부산 동래구,0.0,0.0,0.0,7.1,0.0,0.0,14,False,True,False,True,False,False,False,False
3039,AY01,2024-12-15,일,1,0 days 14:00:00,1,2041.0,경기 안양시,0.0,0.0,0.0,5.2,0.0,0.0,14,False,True,False,True,False,False,False,False
3040,SO07,2024-12-15,일,1,0 days 16:00:00,0,2612.0,서울 송파구,4.0,4.0,0.0,4.5,0.0,0.0,16,False,True,False,True,False,False,False,False
3041,WJ01,2024-12-16,월,0,0 days 19:00:00,1,2221.0,강원 원주시,2.0,3.0,0.0,2.5,0.0,0.0,19,False,True,False,True,False,False,False,False
3042,CW02,2024-12-17,화,0,0 days 19:00:00,1,2585.0,경남 창원시,0.0,0.0,0.0,4.4,0.0,0.0,19,False,True,False,True,False,False,False,False
3043,GY01,2024-12-18,수,0,0 days 19:00:00,1,2348.0,경기 고양시,0.0,0.0,0.0,-3.6,0.0,0.0,19,False,True,False,True,False,False,False,False
3044,US04,2024-12-19,목,0,0 days 19:00:00,1,2113.0,울산 중구,3.0,3.0,0.0,3.4,0.0,0.0,19,False,True,False,True,False,False,False,False
3045,WJ01,2024-12-19,목,0,0 days 19:00:00,1,2184.0,강원 원주시,7.0,12.0,0.0,-0.2,0.0,0.0,19,False,True,False,True,False,False,False,False
3046,CW02,2024-12-20,금,0,0 days 19:00:00,1,2825.0,경남 창원시,0.0,0.0,0.0,4.4,0.0,0.0,19,False,True,False,True,False,False,False,False
3047,SU04,2024-12-20,금,0,0 days 19:00:00,1,2958.0,경기 수원시,13.0,19.0,0.0,1.0,0.0,0.0,19,False,True,False,True,False,False,False,False
3048,GY01,2024-12-21,토,1,0 days 14:00:00,1,2951.0,경기 고양시,0.0,0.0,0.0,-0.5,0.0,0.0,14,False,True,False,True,False,False,False,False
3049,AY01,2024-12-21,토,1,0 days 14:00:00,0,2594.0,경기 안양시,0.0,0.0,0.0,0.2,0.0,0.0,14,False,True,False,True,False,False,False,False
3050,WJ01,2024-12-21,토,1,0 days 16:00:00,1,2999.0,강원 원주시,2.0,7.0,0.0,0.3,0.0,3.7,16,False,True,False,True,False,False,False,False
