날짜,요일,시간,구장,홈팀,홈팀점수,원정팀,원정팀점수,홈팀승리여부,구분
2023.08.15,화,17:00,광주-기아 챔피언스필드,키움,9,KIA,6,True,페넌트레이스
2023.08.16,수,18:30,창원NC파크,한화,4,NC,3,True,페넌트레이스
2023.08.16,수,18:30,잠실야구장,KT,5,두산,2,True,페넌트레이스
2023.08.16,수,18:30,대구 삼성 라이온즈 파크,LG,6,삼성,3,True,페넌트레이스
2023.08.16,수,18:30,사직야구장,SSG,4,롯데,7,False,페넌트레이스
2023.08.16,수,18:30,광주-기아 챔피언스필드,키움,3,KIA,11,True,페넌트레이스
2023.08.17,목,18:30,창원NC파크,한화,9,NC,10,True,페넌트레이스
2023.08.17,목,18:30,잠실야구장,KT,9,두산,8,True,페넌트레이스
2023.08.17,목,18:30,대구 삼성 라이온즈 파크,LG,2,삼성,4,False,페넌트레이스
2023.08.17,목,18:30,사직야구장,SSG,4,롯데,15,True,페넌트레이스
2023.08.17,목,18:30,광주-기아 챔피언스필드,키움,4,KIA,8,False,페넌트레이스
2023.08.18,금,18:30,대구 삼성 라이온즈 파크,KIA,2,삼성,12,True,페넌트레이스
2023.08.18,금,18:30,한화생명 이글스 파크,KT,6,한화,11,True,페넌트레이스
2023.08.18,금,18:30,인천 SSG 랜더스 필드,LG,8,SSG,4,True,페넌트레이스
2023.08.18,금,18:30,고척 스카이돔,롯데,4,키움,5,False,페넌트레이스
2023.08.18,금,18:30,잠실야구장,경기취소,NC,-,두산  -,False,
2023.08.19,토,14:00,고척 스카이돔,롯데,2,키움,5,False,페넌트레이스
2023.08.19,토,18:00,대구 삼성 라이온즈 파크,KIA,6,삼성,5,True,페넌트레이스
2023.08.19,토,18:00,한화생명 이글스 파크,KT,5,한화,4,True,페넌트레이스
2023.08.19,토,18:00,인천 SSG 랜더스 필드,LG,11,SSG,2,False,페넌트레이스
2023.08.19,토,18:00,잠실야구장,NC,1,두산,4,False,페넌트레이스
2023.08.20,일,14:00,고척 스카이돔,롯데,6,키움,7,False,페넌트레이스
2023.08.20,일,17:00,대구 삼성 라이온즈 파크,KIA,4,삼성,6,False,페넌트레이스
2023.08.20,일,17:00,한화생명 이글스 파크,KT,3,한화,0,True,페넌트레이스
2023.08.20,일,17:00,인천 SSG 랜더스 필드,LG,1,SSG,2,False,페넌트레이스
2023.08.20,일,17:00,잠실야구장,NC,12,두산,5,False,페넌트레이스
2023.08.22,화,18:30,수원 케이티위즈 파크,KIA,4,KT,8,False,페넌트레이스
2023.08.22,화,18:30,잠실야구장,경기취소,롯데,-,LG  -,True,페넌트레이스
2023.08.22,화,18:30,인천 SSG 랜더스 필드,경기취소,NC,-,SSG  -,False,
2023.08.22,화,18:30,고척 스카이돔,두산,6,키움,1,True,페넌트레이스
2023.08.22,화,18:30,한화생명 이글스 파크,삼성,5,한화,3,True,페넌트레이스
2023.08.23,수,18:30,수원 케이티위즈 파크,경기취소,KIA,-,KT  -,False,페넌트레이스
2023.08.23,수,18:30,잠실야구장,경기취소,롯데,-,LG  -,True,페넌트레이스
2023.08.23,수,18:30,인천 SSG 랜더스 필드,경기취소,NC,-,SSG  -,False,페넌트레이스
2023.08.23,수,18:30,고척 스카이돔,두산,11,키움,4,False,페넌트레이스
2023.08.23,수,18:30,한화생명 이글스 파크,경기취소,삼성,-,한화  -,False,
2023.08.24,목,18:30,수원 케이티위즈 파크,KIA,7,KT,3,True,페넌트레이스
2023.08.24,목,18:30,잠실야구장,롯데,1,LG,3,False,페넌트레이스
2023.08.24,목,18:30,인천 SSG 랜더스 필드,NC,4,SSG,7,False,페넌트레이스
2023.08.24,목,18:30,고척 스카이돔,두산,8,키움,6,True,페넌트레이스
2023.08.24,목,18:30,한화생명 이글스 파크,경기취소,삼성,-,한화  -,False,페넌트레이스
2023.08.25,금,18:30,광주-기아 챔피언스필드,한화,1,KIA,4,False,페넌트레이스
2023.08.25,금,18:30,사직야구장,KT,3,롯데,1,True,페넌트레이스
2023.08.25,금,18:30,창원NC파크,LG,1,NC,14,False,페넌트레이스
2023.08.25,금,18:30,잠실야구장,SSG,1,두산,10,False,페넌트레이스
2023.08.25,금,18:30,대구 삼성 라이온즈 파크,키움,7,삼성,4,True,페넌트레이스
2023.08.26,토,18:00,광주-기아 챔피언스필드,한화,4,KIA,12,True,페넌트레이스
2023.08.26,토,18:00,사직야구장,KT,8,롯데,6,True,페넌트레이스
2023.08.26,토,18:00,창원NC파크,LG,5,NC,7,False,페넌트레이스
2023.08.26,토,18:00,잠실야구장,SSG,7,두산,5,True,페넌트레이스
2023.08.26,토,18:00,대구 삼성 라이온즈 파크,키움,5,삼성,6,False,페넌트레이스
2023.08.27,일,17:00,광주-기아 챔피언스필드,한화,2,KIA,5,False,페넌트레이스
2023.08.27,일,17:00,사직야구장,KT,2,롯데,1,True,페넌트레이스
2023.08.27,일,17:00,창원NC파크,LG,3,NC,5,False,페넌트레이스
2023.08.27,일,17:00,잠실야구장,SSG,8,두산,5,True,페넌트레이스
2023.08.27,일,17:00,대구 삼성 라이온즈 파크,키움,6,삼성,8,False,페넌트레이스
2023.08.29,화,18:30,한화생명 이글스 파크,경기취소,롯데,-,한화  -,False,페넌트레이스
2023.08.29,화,18:30,광주-기아 챔피언스필드,경기취소,NC,-,KIA  -,True,페넌트레이스
2023.08.29,화,18:30,잠실야구장,경기취소,두산,-,LG  -,True,페넌트레이스
2023.08.29,화,18:30,수원 케이티위즈 파크,경기취소,삼성,-,KT  -,True,페넌트레이스
2023.08.29,화,18:30,인천 SSG 랜더스 필드,경기취소,키움,-,SSG  -,True,페넌트레이스
2023.08.30,수,18:30,한화생명 이글스 파크,경기취소,롯데,-,한화  -,False,페넌트레이스
2023.08.30,수,18:30,광주-기아 챔피언스필드,경기취소,NC,-,KIA  -,True,페넌트레이스
2023.08.30,수,18:30,잠실야구장,경기취소,두산,-,LG  -,True,페넌트레이스
2023.08.30,수,18:30,수원 케이티위즈 파크,경기취소,삼성,-,KT  -,True,페넌트레이스
2023.08.30,수,18:30,인천 SSG 랜더스 필드,키움,7,SSG,11,True,페넌트레이스
2023.08.31,목,18:30,한화생명 이글스 파크,롯데,5,한화,2,True,페넌트레이스
2023.08.31,목,18:30,광주-기아 챔피언스필드,NC,3,KIA,13,True,페넌트레이스
2023.08.31,목,18:30,잠실야구장,두산,2,LG,3,False,페넌트레이스
2023.08.31,목,18:30,수원 케이티위즈 파크,삼성,4,KT,6,False,페넌트레이스
2023.08.31,목,18:30,인천 SSG 랜더스 필드,키움,8,SSG,3,True,페넌트레이스
2023.09.01,금,18:30,잠실야구장,한화,0,LG,10,False,페넌트레이스
2023.09.01,금,18:30,인천 SSG 랜더스 필드,KIA,10,SSG,2,False,페넌트레이스
2023.09.01,금,18:30,고척 스카이돔,KT,2,키움,6,False,페넌트레이스
2023.09.01,금,18:30,대구 삼성 라이온즈 파크,NC,10,삼성,0,True,페넌트레이스
2023.09.01,금,18:30,사직야구장,경기취소,두산,-,롯데  -,False,페넌트레이스
2023.09.02,토,14:00,잠실야구장,한화,5,LG,3,True,페넌트레이스
2023.09.02,토,17:00,인천 SSG 랜더스 필드,KIA,12,SSG,4,False,페넌트레이스
2023.09.02,토,17:00,고척 스카이돔,KT,0,키움,3,False,페넌트레이스
2023.09.02,토,17:00,대구 삼성 라이온즈 파크,NC,5,삼성,1,True,페넌트레이스
2023.09.02,토,17:00,사직야구장,경기취소,두산,-,롯데  -,False,
2023.09.03,일,14:00,잠실야구장,한화,5,LG,3,True,페넌트레이스
2023.09.03,일,14:00,인천 SSG 랜더스 필드,KIA,8,SSG,6,True,페넌트레이스
2023.09.03,일,14:00,고척 스카이돔,KT,0,키움,7,False,페넌트레이스
2023.09.03,일,14:00,대구 삼성 라이온즈 파크,NC,1,삼성,6,False,페넌트레이스
2023.09.03,일,14:00,사직야구장,두산,2,롯데,0,True,페넌트레이스
2023.09.04,월,18:30,사직야구장,두산,3,롯데,4,False,페넌트레이스
2023.09.05,화,18:30,잠실야구장,경기취소,KIA,-,두산  -,False,페넌트레이스
2023.09.05,화,18:30,수원 케이티위즈 파크,LG,5,KT,4,True,페넌트레이스
2023.09.05,화,18:30,한화생명 이글스 파크,SSG,11,한화,6,False,페넌트레이스
2023.09.05,화,18:30,울산문수야구장,삼성,3,롯데,10,True,페넌트레이스
2023.09.05,화,18:30,창원NC파크,키움,1,NC,2,False,페넌트레이스
2023.09.06,수,18:30,잠실야구장,KIA,7,두산,1,True,페넌트레이스
2023.09.06,수,18:30,수원 케이티위즈 파크,LG,3,KT,4,False,페넌트레이스
2023.09.06,수,18:30,한화생명 이글스 파크,SSG,5,한화,6,False,페넌트레이스
2023.09.06,수,18:30,울산문수야구장,삼성,7,롯데,2,True,페넌트레이스
2023.09.06,수,18:30,창원NC파크,키움,2,NC,8,False,페넌트레이스
2023.09.07,목,18:30,잠실야구장,KIA,0,두산,3,False,페넌트레이스
2023.09.07,목,18:30,수원 케이티위즈 파크,LG,11,KT,4,False,페넌트레이스
2023.09.07,목,18:30,한화생명 이글스 파크,SSG,3,한화,4,False,페넌트레이스
2023.09.07,목,18:30,울산문수야구장,삼성,1,롯데,2,False,페넌트레이스
2023.09.07,목,18:30,창원NC파크,키움,1,NC,6,False,페넌트레이스
2023.09.08,금,18:30,고척 스카이돔,한화,6,키움,5,True,페넌트레이스
2023.09.08,금,18:30,광주-기아 챔피언스필드,LG,12,KIA,2,False,페넌트레이스
2023.09.08,금,18:30,창원NC파크,롯데,3,NC,4,False,페넌트레이스
2023.09.08,금,18:30,수원 케이티위즈 파크,SSG,7,KT,16,True,페넌트레이스
2023.09.08,금,18:30,잠실야구장,삼성,7,두산,8,False,페넌트레이스
2023.09.09,토,14:00,고척 스카이돔,한화,11,키움,2,False,페넌트레이스
2023.09.09,토,14:00,광주-기아 챔피언스필드,LG,6,KIA,7,False,페넌트레이스
2023.09.09,토,14:00,창원NC파크,롯데,5,NC,2,True,페넌트레이스
2023.09.09,토,14:00,잠실야구장,삼성,5,두산,1,True,페넌트레이스
2023.09.09,토,17:00,수원 케이티위즈 파크,SSG,8,KT,8,False,페넌트레이스
2023.09.09,토,17:17,잠실야구장,삼성,0,두산,4,False,페넌트레이스
2023.09.09,토,17:39,창원NC파크,롯데,5,NC,6,False,페넌트레이스
2023.09.09,토,17:46,고척 스카이돔,한화,3,키움,1,True,페넌트레이스
2023.09.09,토,18:02,광주-기아 챔피언스필드,LG,7,KIA,12,True,페넌트레이스
2023.09.10,일,14:00,고척 스카이돔,한화,9,키움,8,True,페넌트레이스
2023.09.10,일,14:00,광주-기아 챔피언스필드,LG,7,KIA,8,False,페넌트레이스
2023.09.10,일,14:00,창원NC파크,롯데,1,NC,3,False,페넌트레이스
2023.09.10,일,14:00,수원 케이티위즈 파크,SSG,6,KT,5,True,페넌트레이스
2023.09.10,일,14:00,잠실야구장,삼성,2,두산,8,False,페넌트레이스
2023.09.12,화,18:30,잠실야구장,한화,3,두산,8,False,페넌트레이스
2023.09.12,화,18:30,대구 삼성 라이온즈 파크,KIA,9,삼성,10,True,페넌트레이스
2023.09.12,화,18:30,인천 SSG 랜더스 필드,KT,3,SSG,0,True,페넌트레이스
2023.09.12,화,18:30,사직야구장,NC,4,롯데,3,True,페넌트레이스
2023.09.13,수,18:30,창원NC파크,KT,6,NC,2,True,페넌트레이스
2023.09.13,수,18:30,광주-기아 챔피언스필드,롯데,3,KIA,1,True,페넌트레이스
2023.09.13,수,18:30,잠실야구장,경기취소,SSG,-,두산  -,False,페넌트레이스
2023.09.14,목,18:30,대구 삼성 라이온즈 파크,KT,4,삼성,10,True,페넌트레이스
2023.09.14,목,18:30,창원NC파크,경기취소,LG,-,NC  -,False,
2023.09.14,목,18:30,광주-기아 챔피언스필드,경기취소,롯데,-,KIA  -,True,
2023.09.14,목,18:30,잠실야구장,SSG,2,두산,3,False,페넌트레이스
2023.09.15,금,18:30,한화생명 이글스 파크,LG,4,한화,3,True,페넌트레이스
2023.09.15,금,18:30,광주-기아 챔피언스필드,두산,8,KIA,6,True,페넌트레이스
2023.09.15,금,18:30,창원NC파크,삼성,1,NC,8,False,페넌트레이스
2023.09.15,금,18:30,사직야구장,키움,4,롯데,5,False,페넌트레이스
2023.09.16,토,17:00,한화생명 이글스 파크,경기취소,KT,-,한화  -,False,페넌트레이스
2023.09.16,토,17:00,광주-기아 챔피언스필드,경기취소,두산,-,KIA  -,True,페넌트레이스
2023.09.16,토,17:00,잠실야구장,SSG,4,LG,10,True,페넌트레이스
2023.09.16,토,17:00,창원NC파크,경기취소,삼성,-,NC  -,True,페넌트레이스
2023.09.16,토,17:00,사직야구장,경기취소,키움,-,롯데  -,True,페넌트레이스
2023.09.17,일,14:00,한화생명 이글스 파크,KT,7,한화,0,True,페넌트레이스
2023.09.17,일,14:00,대구 삼성 라이온즈 파크,롯데,7,삼성,4,True,페넌트레이스
2023.09.17,일,14:00,광주-기아 챔피언스필드,두산,8,KIA,3,True,페넌트레이스
2023.09.17,일,14:00,잠실야구장,SSG,3,LG,8,False,페넌트레이스
2023.09.17,일,17:10,한화생명 이글스 파크,KT,3,한화,1,True,페넌트레이스
2023.09.17,일,18:37,잠실야구장,SSG,5,LG,9,False,페넌트레이스
2023.09.18,월,18:30,한화생명 이글스 파크,KT,2,한화,6,False,페넌트레이스
2023.09.18,월,18:30,광주-기아 챔피언스필드,두산,8,KIA,4,True,페넌트레이스
2023.09.19,화,18:30,광주-기아 챔피언스필드,LG,4,KIA,3,True,페넌트레이스
2023.09.19,화,18:30,잠실야구장,NC,2,두산,1,True,페넌트레이스
2023.09.19,화,18:30,한화생명 이글스 파크,SSG,5,한화,3,True,페넌트레이스
2023.09.19,화,18:30,수원 케이티위즈 파크,삼성,1,KT,7,False,페넌트레이스
2023.09.19,화,18:30,사직야구장,키움,6,롯데,3,True,페넌트레이스
2023.09.20,수,18:30,수원 케이티위즈 파크,경기취소,LG,-,KT  -,True,페넌트레이스
2023.09.20,수,18:30,한화생명 이글스 파크,경기취소,롯데,-,한화  -,False,페넌트레이스
2023.09.20,수,18:30,잠실야구장,경기취소,NC,-,두산  -,False,페넌트레이스
2023.09.20,수,18:30,대구 삼성 라이온즈 파크,경기취소,SSG,-,삼성  -,False,페넌트레이스
2023.09.20,수,18:30,광주-기아 챔피언스필드,경기취소,키움,-,KIA  -,True,페넌트레이스
2023.09.21,목,18:30,한화생명 이글스 파크,KIA,8,한화,14,True,페넌트레이스
2023.09.21,목,18:30,인천 SSG 랜더스 필드,LG,2,SSG,1,True,페넌트레이스
2023.09.21,목,18:30,수원 케이티위즈 파크,롯데,0,KT,5,False,페넌트레이스
2023.09.21,목,18:30,고척 스카이돔,NC,1,키움,5,False,페넌트레이스
2023.09.21,목,18:30,대구 삼성 라이온즈 파크,두산,5,삼성,1,True,페넌트레이스
2023.09.22,금,18:30,광주-기아 챔피언스필드,KT,1,KIA,2,False,페넌트레이스
2023.09.22,금,18:30,인천 SSG 랜더스 필드,롯데,5,SSG,2,True,페넌트레이스
2023.09.22,금,18:30,잠실야구장,NC,5,LG,4,True,페넌트레이스
2023.09.22,금,18:30,대구 삼성 라이온즈 파크,두산,3,삼성,1,True,페넌트레이스
2023.09.22,금,18:30,한화생명 이글스 파크,키움,11,한화,6,False,페넌트레이스
2023.09.23,토,17:00,잠실야구장,한화,1,LG,3,False,페넌트레이스
2023.09.23,토,17:00,광주-기아 챔피언스필드,KT,4,KIA,1,True,페넌트레이스
2023.09.23,토,17:00,인천 SSG 랜더스 필드,롯데,2,SSG,4,False,페넌트레이스
2023.09.23,토,17:00,창원NC파크,두산,3,NC,1,True,페넌트레이스
2023.09.24,일,14:00,잠실야구장,한화,1,LG,5,False,페넌트레이스
2023.09.24,일,14:00,광주-기아 챔피언스필드,KT,3,KIA,2,True,페넌트레이스
2023.09.24,일,14:00,인천 SSG 랜더스 필드,롯데,8,SSG,1,True,페넌트레이스
2023.09.24,일,14:00,창원NC파크,두산,5,NC,6,False,페넌트레이스
2023.09.26,화,18:30,창원NC파크,KIA,6,NC,4,True,페넌트레이스
2023.09.26,화,18:30,잠실야구장,경기취소,KT,-,LG  -,False,페넌트레이스
2023.09.26,화,18:30,인천 SSG 랜더스 필드,경기취소,두산,-,SSG  -,True,페넌트레이스
2023.09.26,화,18:30,한화생명 이글스 파크,경기취소,삼성,-,한화  -,False,
2023.09.27,수,15:00,창원NC파크,KIA,0,NC,7,False,페넌트레이스
2023.09.27,수,15:00,인천 SSG 랜더스 필드,두산,7,SSG,7,False,페넌트레이스
2023.09.27,수,15:00,잠실야구장,KT,0,LG,4,False,페넌트레이스
2023.09.27,수,15:00,한화생명 이글스 파크,삼성,11,한화,3,False,페넌트레이스
2023.09.27,수,18:30,창원NC파크,KIA,6,NC,1,True,페넌트레이스
2023.09.27,수,18:30,잠실야구장,KT,0,LG,3,False,페넌트레이스
2023.09.27,수,19:25,한화생명 이글스 파크,삼성,0,한화,4,False,페넌트레이스
2023.09.27,수,19:34,인천 SSG 랜더스 필드,두산,3,SSG,6,False,페넌트레이스
2023.09.28,목,17:00,사직야구장,한화,0,롯데,3,False,페넌트레이스
2023.09.28,목,17:00,창원NC파크,KIA,3,NC,18,True,페넌트레이스
2023.09.28,목,17:00,고척 스카이돔,SSG,2,키움,4,False,페넌트레이스
2023.09.28,목,17:00,잠실야구장,삼성,11,LG,1,True,페넌트레이스
2023.09.29,금,14:00,사직야구장,한화,1,롯데,9,False,페넌트레이스
2023.09.29,금,14:00,고척 스카이돔,KIA,13,키움,5,False,페넌트레이스
2023.09.29,금,14:00,잠실야구장,LG,3,두산,4,False,페넌트레이스
2023.09.30,토,14:00,인천 SSG 랜더스 필드,KIA,3,SSG,4,False,페넌트레이스
2023.09.30,토,14:00,잠실야구장,LG,1,두산,3,False,페넌트레이스
2023.09.30,토,14:00,대구 삼성 라이온즈 파크,NC,1,삼성,3,False,페넌트레이스
2023.10.01,일,14:00,인천 SSG 랜더스 필드,KIA,5,SSG,6,False,페넌트레이스
2023.10.01,일,14:00,잠실야구장,LG,7,두산,4,True,페넌트레이스
2023.10.01,일,14:00,한화생명 이글스 파크,NC,3,한화,4,False,페넌트레이스
2023.10.01,일,14:00,사직야구장,삼성,5,롯데,8,False,페넌트레이스
2023.10.01,일,14:00,수원 케이티위즈 파크,키움,3,KT,6,False,페넌트레이스
2023.10.02,월,14:00,한화생명 이글스 파크,NC,0,한화,10,False,페넌트레이스
2023.10.02,월,14:00,사직야구장,삼성,9,롯데,8,True,페넌트레이스
2023.10.02,월,14:00,잠실야구장,키움,2,두산,7,False,페넌트레이스
2023.10.02,월,14:00,수원 케이티위즈 파크,LG,5,KT,4,True,페넌트레이스
2023.10.02,월,18:04,사직야구장,삼성,8,롯데,6,True,페넌트레이스
2023.10.03,화,14:00,수원 케이티위즈 파크,KIA,3,KT,1,True,페넌트레이스
2023.10.03,화,14:00,인천 SSG 랜더스 필드,NC,7,SSG,9,False,페넌트레이스
2023.10.03,화,14:00,사직야구장,삼성,4,롯데,10,True,페넌트레이스
2023.10.03,화,14:00,잠실야구장,키움,6,두산,5,True,페넌트레이스
2023.10.04,수,15:00,수원 케이티위즈 파크,KIA,10,KT,2,False,페넌트레이스
2023.10.04,수,18:30,대구 삼성 라이온즈 파크,한화,11,삼성,7,False,페넌트레이스
2023.10.04,수,18:30,사직야구장,LG,7,롯데,6,True,페넌트레이스
2023.10.04,수,18:30,인천 SSG 랜더스 필드,NC,5,SSG,10,True,페넌트레이스
2023.10.04,수,18:37,수원 케이티위즈 파크,KIA,2,KT,3,False,페넌트레이스
2023.10.05,목,18:30,대구 삼성 라이온즈 파크,한화,1,삼성,3,False,페넌트레이스
2023.10.05,목,18:30,수원 케이티위즈 파크,KIA,3,KT,5,False,페넌트레이스
2023.10.05,목,18:30,사직야구장,LG,5,롯데,3,True,페넌트레이스
2023.10.05,목,18:30,인천 SSG 랜더스 필드,NC,3,SSG,4,False,페넌트레이스
2023.10.06,금,18:30,인천 SSG 랜더스 필드,한화,2,SSG,7,False,페넌트레이스
2023.10.06,금,18:30,잠실야구장,KIA,3,LG,2,True,페넌트레이스
2023.10.06,금,18:30,수원 케이티위즈 파크,삼성,6,KT,2,True,페넌트레이스
2023.10.07,토,17:00,수원 케이티위즈 파크,한화,0,KT,17,False,페넌트레이스
2023.10.07,토,17:00,고척 스카이돔,LG,1,키움,7,False,페넌트레이스
2023.10.07,토,17:00,잠실야구장,롯데,6,두산,3,True,페넌트레이스
2023.10.07,토,17:00,창원NC파크,SSG,2,NC,3,False,페넌트레이스
2023.10.08,일,14:00,수원 케이티위즈 파크,한화,2,KT,9,False,페넌트레이스
2023.10.08,일,14:00,잠실야구장,롯데,1,두산,2,False,페넌트레이스
2023.10.08,일,14:00,창원NC파크,SSG,10,NC,8,False,페넌트레이스
2023.10.08,일,14:00,광주-기아 챔피언스필드,삼성,1,KIA,2,False,페넌트레이스
2023.10.09,월,14:00,창원NC파크,한화,6,NC,11,True,페넌트레이스
2023.10.09,월,14:00,잠실야구장,롯데,8,LG,1,True,페넌트레이스
2023.10.09,월,14:00,광주-기아 챔피언스필드,삼성,1,KIA,3,False,페넌트레이스
2023.10.10,화,18:30,창원NC파크,한화,0,NC,2,False,페넌트레이스
2023.10.10,화,18:30,잠실야구장,롯데,0,LG,7,False,페넌트레이스
2023.10.10,화,18:30,수원 케이티위즈 파크,두산,4,KT,5,False,페넌트레이스
2023.10.10,화,18:30,광주-기아 챔피언스필드,SSG,6,KIA,5,True,페넌트레이스
2023.10.10,화,18:30,고척 스카이돔,삼성,3,키움,5,False,페넌트레이스
2023.10.11,수,18:30,사직야구장,두산,3,롯데,14,True,페넌트레이스
2023.10.11,수,18:30,광주-기아 챔피언스필드,키움,0,KIA,11,False,페넌트레이스
2023.10.12,목,18:30,광주-기아 챔피언스필드,롯데,5,KIA,6,False,페넌트레이스
2023.10.12,목,18:30,잠실야구장,NC,1,두산,11,False,페넌트레이스
2023.10.13,금,18:30,잠실야구장,KIA,1,두산,3,False,페넌트레이스
2023.10.13,금,18:30,창원NC파크,LG,4,NC,8,False,페넌트레이스
2023.10.13,금,18:30,인천 SSG 랜더스 필드,키움,2,SSG,3,False,페넌트레이스
2023.10.14,토,17:00,한화생명 이글스 파크,롯데,0,한화,8,False,페넌트레이스
2023.10.14,토,17:00,잠실야구장,두산,3,LG,2,True,페넌트레이스
2023.10.14,토,17:00,대구 삼성 라이온즈 파크,SSG,3,삼성,5,False,페넌트레이스
2023.10.15,일,14:00,한화생명 이글스 파크,롯데,4,한화,7,False,페넌트레이스
2023.10.15,일,14:00,잠실야구장,두산,2,LG,5,False,페넌트레이스
2023.10.15,일,14:00,창원NC파크,삼성,3,NC,5,False,페넌트레이스
2023.10.16,월,18:30,한화생명 이글스 파크,롯데,7,한화,2,True,페넌트레이스
2023.10.16,월,18:30,광주-기아 챔피언스필드,NC,2,KIA,4,False,페넌트레이스
2023.10.16,월,18:30,잠실야구장,SSG,3,두산,2,True,페넌트레이스
2023.10.17,화,18:30,광주-기아 챔피언스필드,NC,1,KIA,7,False,페넌트레이스
2023.10.17,화,18:30,인천 SSG 랜더스 필드,두산,0,SSG,5,False,페넌트레이스
2023.10.19,목,18:30,창원NC파크,두산,9,NC,14,True,와일드카드
2023.10.22,일,14:00,인천 SSG 랜더스 필드,NC,4,SSG,3,True,준플레이오프
2023.10.23,월,18:30,인천 SSG 랜더스 필드,NC,7,SSG,3,True,준플레이오프
2023.10.25,수,18:30,창원NC파크,SSG,6,NC,7,False,준플레이오프
2023.10.30,월,18:30,수원 케이티위즈 파크,NC,9,KT,5,True,플레이오프
2023.10.31,화,18:30,수원 케이티위즈 파크,NC,3,KT,2,True,플레이오프
2023.11.02,목,18:30,창원NC파크,KT,3,NC,0,True,플레이오프
2023.11.03,금,18:30,창원NC파크,KT,11,NC,2,False,플레이오프
2023.11.05,일,14:00,수원 케이티위즈 파크,NC,2,KT,3,False,플레이오프
2023.11.07,화,18:30,잠실야구장,KT,3,LG,2,True,한국시리즈
2023.11.08,수,18:30,잠실야구장,KT,4,LG,5,False,한국시리즈
2023.11.10,금,18:30,수원 케이티위즈 파크,LG,8,KT,7,True,한국시리즈
2023.11.11,토,14:00,수원 케이티위즈 파크,LG,15,KT,4,False,한국시리즈
2023.11.13,월,18:30,잠실야구장,KT,2,LG,6,False,한국시리즈
2024.03.09,토,13:00,창원NC파크,KIA,10,NC,3,False,시범경기
2024.03.09,토,13:00,수원 케이티위즈 파크,LG,5,KT,2,True,시범경기
2024.03.09,토,13:00,사직야구장,SSG,1,롯데,6,False,시범경기
2024.03.09,토,13:00,한화생명 이글스 파크,삼성,2,한화,6,False,시범경기
2024.03.09,토,13:00,두산베어스파크,키움,8,두산,12,True,시범경기
2024.03.10,일,13:00,창원NC파크,KIA,4,NC,6,False,시범경기
2024.03.10,일,13:00,수원 케이티위즈 파크,LG,2,KT,3,False,시범경기
2024.03.10,일,13:00,사직야구장,SSG,5,롯데,13,True,시범경기
2024.03.10,일,13:00,한화생명 이글스 파크,삼성,6,한화,1,True,시범경기
2024.03.10,일,13:00,두산베어스파크,키움,1,두산,3,False,시범경기
2024.03.11,월,13:00,한화생명 이글스 파크,KIA,3,한화,0,True,시범경기
2024.03.11,월,13:00,대구 삼성 라이온즈 파크,LG,5,삼성,2,True,시범경기
2024.03.11,월,13:00,사직야구장,두산,3,롯데,0,True,시범경기
2024.03.11,월,13:00,수원 케이티위즈 파크,SSG,3,KT,0,True,시범경기
2024.03.11,월,13:00,창원NC파크,키움,3,NC,9,False,시범경기
2024.03.12,화,13:00,한화생명 이글스 파크,KIA,1,한화,9,False,시범경기
2024.03.12,화,13:00,대구 삼성 라이온즈 파크,LG,3,삼성,0,True,시범경기
2024.03.12,화,13:00,사직야구장,경기취소,두산,-,롯데  -,False,시범경기
2024.03.12,화,13:00,수원 케이티위즈 파크,SSG,4,KT,8,False,시범경기
2024.03.12,화,13:00,창원NC파크,키움,7,NC,8,False,시범경기
2024.03.14,목,13:00,잠실야구장,KIA,2,두산,7,False,시범경기
2024.03.14,목,13:00,한화생명 이글스 파크,KT,4,한화,6,False,시범경기
2024.03.14,목,13:00,창원NC파크,LG,4,NC,6,False,시범경기
2024.03.14,목,13:00,대구 삼성 라이온즈 파크,롯데,7,삼성,0,True,시범경기
2024.03.14,목,18:00,인천 SSG 랜더스 필드,키움,5,SSG,4,True,시범경기
2024.03.15,금,13:00,잠실야구장,KIA,4,두산,5,False,시범경기
2024.03.15,금,13:00,한화생명 이글스 파크,KT,11,한화,11,False,시범경기
2024.03.15,금,13:00,창원NC파크,LG,11,NC,7,False,시범경기
2024.03.15,금,13:00,대구 삼성 라이온즈 파크,롯데,2,삼성,3,False,시범경기
2024.03.15,금,14:00,인천 SSG 랜더스 필드,키움,6,SSG,11,True,시범경기
2024.03.16,토,13:00,사직야구장,한화,8,롯데,2,True,시범경기
2024.03.16,토,13:00,광주-기아 챔피언스필드,KT,5,KIA,4,True,시범경기
2024.03.16,토,13:00,대구 삼성 라이온즈 파크,NC,2,삼성,3,False,시범경기
2024.03.16,토,13:00,인천 SSG 랜더스 필드,두산,2,SSG,1,True,시범경기
2024.03.16,토,13:00,잠실야구장,키움,1,LG,3,False,시범경기
2024.03.17,일,13:00,사직야구장,한화,14,롯데,2,False,시범경기
2024.03.17,일,13:00,광주-기아 챔피언스필드,KT,4,KIA,14,True,시범경기
2024.03.17,일,13:00,대구 삼성 라이온즈 파크,NC,5,삼성,2,True,시범경기
2024.03.17,일,13:00,인천 SSG 랜더스 필드,두산,11,SSG,6,False,시범경기
2024.03.18,월,13:00,수원 케이티위즈 파크,롯데,2,KT,3,False,시범경기
2024.03.18,월,13:00,한화생명 이글스 파크,두산,2,한화,0,True,시범경기
