날짜,요일,시간,구장,홈팀,홈팀점수,원정팀,원정팀점수,홈팀승리여부,구분
2023.02.04,토,14:00,안양 정관장 아레나,안양 정관장,64,서울 삼성,61,True,정규시즌
2023.02.04,토,14:00,울산동천체육관,울산 현대모비스,82,고양 캐롯,84,False,정규시즌
2023.02.04,토,16:00,대구체육관,대구 한국가스공사,73,수원 KT,76,False,정규시즌
2023.02.05,일,14:00,울산동천체육관,울산 현대모비스,80,원주 DB,71,True,정규시즌
2023.02.05,일,14:00,전주실내체육관,부산 KCC,87,창원 LG,64,True,정규시즌
2023.02.05,일,16:00,잠실학생체육관,서울 SK,96,고양 캐롯,83,True,정규시즌
2023.02.06,월,19:00,수원 KT 아레나,수원 KT,84,안양 정관장,87,False,정규시즌
2023.02.07,화,19:00,잠실학생체육관,서울 SK,73,울산 현대모비스,68,True,정규시즌
2023.02.08,수,19:00,대구체육관,대구 한국가스공사,102,창원 LG,108,False,정규시즌
2023.02.09,목,19:00,안양 정관장 아레나,안양 정관장,80,원주 DB,70,True,정규시즌
2023.02.09,목,19:00,전주실내체육관,부산 KCC,70,울산 현대모비스,76,False,정규시즌
2023.02.10,금,19:00,창원체육관,창원 LG,96,서울 삼성,78,True,정규시즌
2023.02.10,금,19:00,고양 소노 아레나,고양 캐롯,83,수원 KT,67,True,정규시즌
2023.02.11,토,14:00,잠실학생체육관,서울 SK,89,대구 한국가스공사,85,True,정규시즌
2023.02.11,토,16:00,안양 정관장 아레나,안양 정관장,95,울산 현대모비스,83,True,정규시즌
2023.02.12,일,14:00,잠실학생체육관,서울 SK,84,창원 LG,94,False,정규시즌
2023.02.12,일,14:00,수원 KT 아레나,수원 KT,86,부산 KCC,73,True,정규시즌
2023.02.12,일,16:00,대구체육관,대구 한국가스공사,64,안양 정관장,70,False,정규시즌
2023.02.13,월,19:00,잠실실내체육관,서울 삼성,83,원주 DB,77,True,정규시즌
2023.02.14,화,19:00,잠실학생체육관,서울 SK,91,수원 KT,82,True,정규시즌
